id,text,link,duplicate_rows,genre,uid,source
635,"circula nas redes sociais um print de uma página do g1 com a foto do presidente do tribunal superior eleitoral (tse), alexandre de moraes, e o título: ""eleitores de lula não precisarão voltar às urnas no 2º turno, diz moraes"". é fake. ,  a imagem é uma montagem fraudulenta. o g1 não publicou uma reportagem com esse título e conteúdo. o tribunal superior eleitoral (tse) alerta que moraes não deu tal declaração. ,  ""a informação é totalmente inverídica. todas as eleitoras e os eleitores aptos, independente do candidato escolhido, devem voltar às urnas para votar no segundo turno, que acontece dia 3 de outubro. cada turno de votação é uma eleição independente. além da escolha do próximo presidente da república, as eleitoras e os eleitores elegerão governadores de 12 estados"", diz o tse. ,  a publicação falsa aponta que moraes deu a declaração na quinta-feira (6), mas o tse desmente. ,  ""as sessões plenárias são gravadas em vídeo e que não há, na gravação do dia 6 de outubro, nenhuma fala do ministro alexandre de moraes nesse sentido, afirmando que eleitores do candidato lula não devem voltar às urnas."" ,  a montagem falsa também mente ao dizer no texto abaixo do título que moraes tem reiterado que nova tecnologia do tse permite reaproveitar o voto do 1º turno. ,  o texto falso diz: ""o ministro alexandre de moraes, presidente do tribunal superior eleitoral (tse), informou que graças as novas tecnologias implementadas nas urnas eletrônicas, quem já votou no 1º turno em lula não precisará retornar para votar no 2º turno. a tecnologia foi apresentada pelo equipe de ti do tse e poupará milhões de eleitores da necessidade de retornar às umas em 3/outubro. ""nossa urna é de última geração e quem votou na chapa lula ""juntos pelo brasil"" terá o voto reaproveitado automaticamente no 29 turno, diz o ministro. , "" a montagem que circula em redes sociais fraudou uma reportagem real intitulada: teste mostrou que não houve divergência entre votos dados e votos registrados pelas urnas, diz moraes "", , ,",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/10/e-fake-que-eleitores-de-lula-nao-precisam-votar-no-2-turno.ghtml,,factcheck,faketruebr:635,faketruebr
1358,"circula nas redes sociais uma mensagem que diz que deixar a garganta umedecida, bebendo água a cada 15 minutos, previne a covid-19. é . ,  o texto diz que os meios de comunicação estão omitindo a informação de que “para não contrair o vírus é preciso beber água de 15 em 15 minutos”. “não precisa ser um copo cheio, mas apenas alguns goles, para manter a garganta úmida. leve uma garrafa de água pra onde for. por quê? porque ao molhar a garganta, se o vírus estiver ali, ele vai direto para o estômago, e não há bactéria ou vírus que resista ao suco gástrico”, afirma a mensagem falsa. “se a garganta estiver seca, o vírus vai para o esôfago e, dali, para os pulmões, onde ocorre a dificuldade em respirar. e é o que tem levado várias pessoas a óbito.” ,  o infectologista luis fernando waib, especialista em infectologia hospitalar, refuta completamente a informação: “os vírus respiratórios não ficam exclusivamente na garganta ou no estômago. uma infecção como essa produz bilhões de vírus; uma pequena parte será engolida pelo doente e passará pelo estômago, e o restante da infecção continuará seu curso. beber água vai manter o paciente hidratado, mas não mudará a infecção”, explica o médico, integrante da sociedade brasileira de infectologia. ele lembra que a recomendação médica é que as pessoas se hidratem sempre, mas que isso não tem relação com o coronavírus. ,  a pneumologista patricia canto ribeiro, da escola nacional de saúde pública, da fiocruz, reforça a orientação da ingestão regular de água: “faz bem para a pele, intestino, rins, e manutenção da vida”. mas ela ressalva que a hidratação não protege contra o coronavírus. ,  “o papel da água na luta contra a covid-19 é, sim, na higiene! lavar, lavar e lavar de novo as mãos é o que pode prevenir a doença. não existe contaminação ‘pelo estômago’. a contaminação é pelas mucosas: olhos, nariz e boca”, esclarece. ,  paulo santos, médico infectologista, também reforça a importância da higiene para se evitar a entrada do vírus pelas mucosas. beber água, diz, de nada vai adiantar para se proteger do novo vírus. “essa é uma informação incorreta e totalmente desprovida de suporte científico. puro ‘fake’. a contaminação ocorre pelo contato do vírus com as mucosas nasal, ocular e oral, e, no momento em que esse contato ocorre, não há nada que impeça a infecção. a contagiosidade é muito alta. o que temos que fazer é evitar que o vírus chegue lá. como? higienizando com frequência as mãos e evitando tocar nos olhos, nariz e boca”, diz. ,  sobre a possível presença do vírus no estômago, ele explica: “o suco gástrico é, de fato, uma barreira contra germes, mas a transmissão do sars-cov-2 se dá pelas vias aéreas, não tendo o estômago nenhum papel protetor nisso. e, apesar se ser uma barreira, a acidez estomacal não é 1% eficiente, haja visto que adquirimos pela via oral, através de água e alimentos contaminados, doenças como as parasitoses intestinais, hepatite a, gastroenterites, entre outras.” ,  ""não há comprovação científica que sustente essas informações sobre ingestão de água. vale aquelas das quais já temos conhecimento: lavar as mãos e manter distância das pessoas. infelizmente, não temos nova orientação nesse sentido"", afirma rodolfo fred behrsin, pneumologista e professor do hospital universitário gaffrée e guinle. ,  essa informação falsa constava de outras mensagens já checadas pela equipe do fato ou fake, como uma atribuída ao hospital de stanford e outra que dizia que prender a respiração por 1 segundos indicava fibrose nos pulmões causada pelo novo coronavírus. , ,",https://g1.globo.com/fato-ou-fake/noticia/2020/04/06/e-fake-que-beber-agua-a-cada-15-minutos-previne-a-covid-19.ghtml,,factcheck,faketruebr:1358,faketruebr
1772,"Lupa “Não tenho certeza se vocês já sabem sobre isso, mas o WhatsApp furtivamente mudou a configuração do grupo para incluir “TODOS”, para que pessoas que você não conhece possam adicioná-lo a qualquer outro grupo (incluindo chats de apostas duvidosos, agiotas, grupos de fraude financeira, hackers, etc.)” FALSO Lupa Lupa",https://piaui.folha.uol.com.br/lupa/2021/05/20/verificamos-whatsapp-grupos/amp/,,factcheck,faketruebr:1772,faketruebr
1789,"A seringa que foi usada por uma técnica de enfermagem que simulou vacinar uma idosa de 97 anos, na campanha de imunização contra a covid-19, em Maceió, não apresentou defeito no funcionamento do êmbolo. Esse foi o resultado preliminar apontado hoje por peritos criminais do Laboratório Forense do Instituto de Criminalística de Alagoas — eles iniciaram uma série de exames para constatar se ocorreu alguma irregularidade ou defeito nas seringas do lote que a técnica de enfermagem usou na vacinação. O caso foi descoberto graças a um vídeo feito por uma cuidadora de idosa. A imagem mostra a técnica de enfermagem furando o braço esquerdo da idosa, mas ela não injeta o imunizante e retira a seringa intacta. A seringa e o imunizante foram encontrados, na última sexta-feira (29), no local de descarte do estacionamento do Pátio , no bairro Benedito Bentes, onde a profissional trabalhou no dia da falsa vacinação. O nome da técnica de enfermagem não foi divulgado, e ela foi afastada da função ainda no dia 28. O UOL tenta localizá-la desde o último dia 28 de janeiro, mas sem sucesso. A diretora do Laboratório Forense, Rosana Coutinho, informou que o órgão recebeu lacrada a caixa coletora de materiais infectantes utilizada pela técnica de enfermagem. O material estava em poder da SMS (Secretaria Municipal de Saúde) e foi enviado ontem (2), após determinação do MP-AL (Ministério Público de Alagoas). Os peritos contabilizaram, na primeira análise do material, quantas seringas e agulhas tinham sido descartadas na caixa. ""No primeiro exame, constatamos que no interior da caixa estavam depositadas 119 unidades de seringas usadas e descartadas. Desse total, apenas uma dessas seringas possuía líquido em seu interior"", disse a perita criminal Bárbara Fonseca. A seringa passou por um teste que mostrou que o êmbolo, que injeta o líquido ao ser acionado manualmente, não apresentou defeito. Ou seja, a seringa funcionou normalmente. ""O objetivo desse segundo exame foi averiguar a correta adequação da seringa quanto à expulsão do líquido, contido em seu interior"", explicou a perita criminal. Um laudo com o resultado dos exames deverá ser confeccionado nos próximos dias para ser enviado ao MP-AL e à Delegacia Geral de Polícia de Alagoas. As autoridades dependem da conclusão para instaurar inquérito criminal contra a técnica de enfermagem. A idosa, de 97 anos, foi levada pela cuidadora ao estacionamento do Pátio Shopping, no bairro Benedito Bentes, por volta das 12h do dia 28 de janeiro, para ser vacinada. Entretanto, ela teve apenas o braço esquerdo furado pela agulha, sem que o líquido da vacina fosse injetado pela técnica de enfermagem. Familiares procuraram os responsáveis pela campanha de vacinação. Depois de ter sido constatada a simulação da vacina, a idosa voltou ao local e foi vacinada corretamente por outra profissional de saúde. Uma neta da idosa contou que ela estava ansiosa em ser vacinada, pois está sem receber visitas de filhos e netos desde o início da pandemia. Após o ocorrido, a prefeitura afirmou que mudou o protocolo de vacinação, com ampliação da fiscalização, e determinou que o profissional de saúde que for vacinar alguém terá que mostrar a seringa cheia antes da aplicação e vazia após o procedimento. Nas imagens feitas pela cuidadora da idosa, a técnica de enfermagem prepara o local da injeção passando um algodão, depois injeta a agulha e não aperta o êmbolo, deixando todo o líquido dentro do cilindro. ""Isso dá reação?"", questiona a cuidadora da idosa. A técnica responde em seguida: ""geralmente, eu não vejo ninguém comentar até agora"". A cuidadora pergunta: ""só isso?"". ""Só"", responde a técnica de enfermagem, enquanto retira a injeção intacta e passa o algodão no braço da idosa. Apesar da vacinação para idosos com idade a partir de 85 anos ter se encerrado hoje, nos pontos de vacinação, as equipes continuam atendendo os idosos acamados. A SMS não informou quantos idosos a partir de 85 anos de idade foram vacinados no total em Maceió. Enviar Siga UOL Notícias Enviar",https://noticias.uol.com.br/cotidiano/ultimas-noticias/2021/02/03/falsa-vacinacao-de-idosa-1-pericia-mostra-que-seringa-nao-tinha-defeito.amp.htm,,factcheck,faketruebr:1789,faketruebr
213,"circulam nas redes sociais mensagens que dizem fazer parte de uma pesquisa online do datafolha sobre o segundo turno das eleições presidenciais. o diretor do instituto, mauro paulino, nega que os links sejam verdadeiros e afirma ainda que o datafolha faz apenas pesquisas presenciais. portanto, as mensagens são . ,  o datafolha só faz pesquisas eleitorais presenciais. nunca por telefone ou internet, diz mauro paulino, diretor do instituto, ao jornal folha de s.paulo. as mensagens compartilhadas na internet contêm um link que direciona para um site em que o internauta pode preencher um formulário com cidade, estado e candidato em quem votará. ,  o site falso pede ainda que as pessoas compartilhem o link para confirmar que o internauta não é um rob e também ver o resultado da suposta pesquisa. as mensagens exibidas na internet trazem as fotos dos presidenciáveis jair bolsonaro psl e fernando haddad pt. ,  bolsonaro e haddad disputam a presidência do brasil. o datafolha quer saber qual sua intenção de voto neste 2 turno? confira o resultado a seguir, diz a mensagem falsa. ,",https://g1.globo.com/fato-ou-fake/noticia/2018/10/09/e-fake-que-datafolha-faz-pesquisa-online-sobre-o-2o-turno-das-eleicoes.ghtml,,factcheck,faketruebr:213,faketruebr
949,"circula nas redes sociais uma foto antiga do ex-presidente de cuba fidel castro (1926-216) ao lado de um homem apontado como sendo o ministro do supremo tribunal federal marco aurélio mello. é . , "" o homem que aparece na foto é, na verdade, o jornalista ricardo noblat. “sou eu na foto. ela foi tirada quando era chefe de redação da sucursal do jornal do brasil, aqui em brasília, e acompanhei o ministro abreu sodré, das relações exteriores, a havana, no final dos anos 8. foi a primeira viagem de um ministro depois que brasil e cuba reataram relações diplomáticas”, explica noblat. "",  procurado, o ministro marco aurélio também é categórico. “o ricardo noblat já esclareceu que é ele, e não eu. circulou no passado e agora voltou a circular”, diz. ,  a foto vem sendo compartilhada por perfis que apoiam o presidente jair bolsonaro com o intuito de classificar o ministro como uma pessoa de inclinação política à esquerda. a reprodução da imagem ganhou força com o aumento da tensão entre o governo e o stf, na esteira do inquérito que investiga a disseminação de fake news e a realização de atos antidemocráticos. ,  uma das legendas diz: “como adoro os registros históricos! contra fotos não há argumentos. veja o ministro marco aurélio e seu amigo fidel”. outra usa o ditado: “diga-me com quem andas, e eu te direi quem és”. ,  alvos de ataques desses perfis nas redes sociais, nas quais vêm sendo classificados de “comunistas”, os integrantes do supremo foram chamados de “vagabundos” pelo ministro da educação, abraham weintraub. ,  no fim de semana, manifestantes bolsonaristas os xingaram de “bandidos” e soltaram fogos de artifício em direção ao prédio da corte. parte deles já incitou a população a invadir o stf e também o congresso. ,  nesta segunda (15), a militante bolsonarista sara giromini e outras lideranças do grupo 3 do brasil, de apoio a bolsonaro, foram presas, por determinação do ministro alexandre de moraes, a pedido do ministério público federal. , ,",https://g1.globo.com/fato-ou-fake/noticia/2020/06/16/e-fake-que-foto-mostre-o-ministro-do-stf-marco-aurelio-mello-com-fidel-castro.ghtml,,factcheck,faketruebr:949,faketruebr
778,"circula nas redes sociais mensagens que dizem que o governador de sergipe, belivaldo chagas, fez um decreto abolindo o direito à propriedade privada, um primeiro passo para a implantação do comunismo no estado. é . ,  o decreto em questão, o 4.798, de 25 de março deste ano, em que é renovado o estado de calamidade pública em razão da pandemia, permite ""requisitar bens móveis e imóveis privados, serviços pessoais e utilização temporária de propriedade particular, desde que sejam estrita e efetivamente necessários a minorar o grave e iminente perigo público, observadas as demais formalidades legais"". ,  o decreto, em nenhum momento, fala em abolir a propriedade privada ou ""expropriar"", como alegam as mensagens falsas. ,  a própria constituição federal, em seu artigo 5, já prevê tal dispositivo: ""no caso de iminente perigo público, a autoridade competente poderá usar de propriedade particular, assegurada ao proprietário indenização ulterior, se houver dano"". ,  o boato tem sido disseminado por deputados bolsonaristas nas redes. mas uma lei federal, a 13.979, de fevereiro de 22, de autoria do próprio presidente jair bolsonaro e aprovada pelo congresso, tem um parágrafo praticamente igual, na qual estabelece a seguinte medida caso haja necessidade: ""requisição de bens e serviços de pessoas naturais e jurídicas, hipótese em que será garantido o pagamento posterior de indenização justa"". ,  o governo de sergipe rechaça a mensagem falsa que tem circulado nas redes: ""é fake news a informação de que o governo de sergipe fez um decreto que vai abolir a propriedade privada. inoportuna, fantasiosa e desleal esta publicação"". ,  o governo reitera que a previsão de requisição administrativa, em cenários de calamidade, é mera repetição do previsto na cf (art.5, xxv) e no art. 3, vii da lei 13.979/2 (de combate ao coronavírus). ,  ""nem velha, nem nova, só repetição. o decreto de calamidade pública em vigor é de abril de 22, sendo apenas renovado. sergipe infelizmente está sendo vítima de uma enxurrada de fake news construídas para desgastar politicamente o governo do estado."" , ,",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/03/29/e-fake-que-governador-de-sergipe-fez-decreto-abolindo-o-direito-a-propriedade-privada.ghtml,,factcheck,faketruebr:778,faketruebr
942,"circula pelas redes sociais um vídeo em que um homem apresenta obras na rodovia br-163 acompanhado da seguinte legenda: ""maravilha!!! br 163 sem asfalto há 3 anos, agora bolsonaro está fazendo com cimento de primeira qualidade"". o vídeo foi feito em 216 e a obra, iniciada em 214, já teve a duplicação da via finalizada. ou seja, a mensagem é . ,  o vídeo foi publicado no youtube em 23 de outubro de 216 e a duplicação do trecho entre jaciara e cuiabá foi entregue em dezembro de 218 – antes do início do governo de jair bolsonaro, iniciado em janeiro de 219. ,  segundo o dnit (departamento nacional de infraestrutura e transportes), o contrato 723/213 pertencente ao consórcio sanches-contécnica teve início em 1º de abril de 214, durante o mandato da presidente dilma rousseff. ,  o contrato tem vigência até 31 de janeiro de 22. mas o dnit diz que as obras de duplicação da via já foram finalizadas. ""resta apenas a execução das obras do contorno de jaciara, que serão continuadas neste ano"", informa o órgão.\xa ,  no vídeo, o homem diz: ""nós estamos em jaciara e hoje nós vamos mostrar pra vocês a duplicação de jaciara até a serra de são vicente, que está sendo feita em concreto"". ,  vídeo: veja como identificar uma mensagem falsa ,",https://g1.globo.com/fato-ou-fake/noticia/2019/05/08/e-fake-que-obra-em-trecho-da-br-163-mostrada-em-video-foi-iniciada-no-governo-bolsonaro.ghtml,,factcheck,faketruebr:942,faketruebr
1210,"foi preso, na manhã desta quarta-feira (16), o suspeito de envolvimento na morte do professor de educação física gustavo roberto da silva, de 36 anos, que foi assassinado a tiros no centro de\xasão luís, no dia 23 de outubro deste ano. ,  segundo a polícia civil do maranhão, o suspeito, que não teve o nome divulgado, foi preso em cumprimento a um mandado de prisão temporária. a prisão foi realizada no centro da capital, por investigadores da delegacia de homicídios da capital (dhc). ,  o preso foi apresentado na delegacia para prestar depoimento e depois foi encaminhado para central de custódias de são luís. ,  de acordo com as investigações, na manhã do dia 23 de outubro, a vítima saía de casa acompanhado de uma amiga para ir a uma igreja na região central da capital, quando foi abordada por uma pessoa que efetuou dois disparos de arma de fogo que atingiram o professor na região do tórax. ,  a polícia civil não divulgou qual teria sido a motivação do crime. ,  gustavo roberto da silva aranha era professor de esporte universitário, atuando em faculdades e escolas particulares de são luís, tendo participado de diversas competições esportivas como técnico de handebol.",https://g1.globo.com/ma/maranhao/noticia/2022/11/16/preso-suspeito-de-envolvimento-na-morte-de-professor-de-educacao-fisica-em-sao-luis.ghtml,,factcheck,faketruebr:1210,faketruebr
1069,"circula pelas redes sociais que ataques cardíacos ocorrem com mais frequência no banheiro e que médicos aconselham as pessoas a não começarem o banho molhando a cabeça e os cabelos porque isso pode provocar um infarto. uma foto de um coração acompanha a postagem. a mensagem é . ,  o coordenador dos cursos da american heart association da sociedade de cardiologia do estado de são paulo (socesp), agnaldo piscopo, refuta a mensagem. ""de uma maneira geral, é totalmente fake. o banho não tem nada a ver com o processo de gatilho do infarto agudo do miocárdio"", afirma. ,  ""de nenhuma maneira, em nenhum momento, o banho é o causador da doença coronária. ou seja, uma pessoa que está sem sintomas, que vai começar a tomar banho, ela pode começar a tomar banho pelo pé, pelas mãos, pelas costas, por onde for, que isso não vai alterar em nada a sua circulação. a circulação do nosso corpo tem um equilíbrio e isso não tem nenhuma observação clínica. isso é totalmente fake"", complementa. ,  o médico diz ainda que ""não existe nenhuma evidência de que haja uma técnica que possa evitar o infarto ou qualquer outro evento clínico"" ao tomar banho. ,  ""o que nós pedimos sempre às pessoas é que evitem exposição de uma mudança brusca de temperatura, principalmente os mais frágeis e pessoas que estão convalescentes, muito idosos. se estão expostos a uma temperatura e vão tomar um banho a uma mais fria realmente isso pode causar vasoconstrição e essa pessoa pode ter aí como gatilho um evento de angina, relacionado ao aumento da frequência cardíaca"", diz. ,  sobre a alegação de que ataques cardíacos ocorrem com mais frequência em banheiros, o médico explica que, de uma forma geral, percebe que as pessoas têm mais eventos súbitos no banheiro, mas isso não tem nada a ver com o banho em si ou por qual parte do corpo ele é iniciado. ,  ""a justificativa que eu vejo por observação do trabalho de resgate é que as pessoas quando começam a passar mal acabam buscando o banheiro porque têm náusea, vômitos, estão suando frio, e às vezes até dor abdominal, confundindo isso com o quadro de que vão evacuar. então, as pessoas, quando passam mal, muitas vezes procuram o banheiro com o objetivo de vomitar. às vezes até partem para tomar banho achando que o banho vai provocar alguma melhora, mas, de nenhuma maneira, ele é o causador da doença coronária."" ,  ""o que é importante é que as pessoas que apresentarem dor torácica de início súbito, ou seja, tiverem com sintoma de infarto, que busquem pedido de ajuda através do telefone 192, do resgate, e também peçam ajuda de quem estiver a seu lado. e de maneira alguma devem procurar ir ao banheiro ou tomar banho. se for necessário, se a pessoa estiver com náusea e for ao banheiro, sempre deixar a porta aberta, não trancar, para evitar que o resgate seja retardado, atrasado, caso a pessoa perca a consciência, para que não tenha uma necessidade de a porta ser arrombada."" ,  bernardo noya, cardiologista do hcor, afirma que ""não há referência na literatura nem dados científicos que relacionem o banho a infarto agudo do miocárdio, nem que exista algum benefício de proteção na sequência em lavar as partes do corpo e evitar eventos cardíacos isquêmicos"". ,  ele também afirma que podem ser encontradas mais pessoas após um mal súbito em domicílio no banheiro pelo fato de sintomas de mal estar, náuseas e vômitos estarem associados às doenças cardíacas e fazerem as pessoas procurarem o banheiro durante esses eventos. ,  ""é possível que se tenha um fator de confusão entre uma maior incidência de infarto agudo do miocárdio durante o banho, que não existe, com o acontecimento de síncopes (desmaios) no banheiro."" ,  ainda de acordo com o médico, a associação é mais comum por existirem desmaios relacionados ao ato de urinar, ao banho com água muito quente e ao estímulo do seio carotídeo ao se barbear. ""mas esses episódios tendem a ser rápidos e totalmente reversíveis sem relação com infarto ou óbito."" ,  o que protege de infartos, segundo o médico, são medidas de comportamento amplamente conhecidas, como se alimentar de forma saudável, fazer exercício físico, não fumar, evitar sobrepeso, além de cuidar da pressão arterial, do colesterol e de diabetes. ,  ""do jeito que está escrito é fake"", atesta o médico nabil ghorayeb, professor de cardiologia e medicina do esporte. ele também alerta para que haja uma preocupação com uma temperatura muito fria da água, mas diz que a mensagem sobre as partes do corpo não procede. , ,  a imagem que ilustra parte das mensagens falsas não é de um coração humano, e sim de um porco. ,  o logo na parte inferior direita da imagem aponta para o perfil ""anatomiaé"", que a publicou no instagram em 26 de maio, acompanhada de um texto que diz: ""vejam este caso raro de cisticercose em coração suíno 🐷 \u263 ,  \u263a publicação diz: ""a cisticercose é a doença causada pela infestação com a forma larvária da taenia solium. na cisticercose humana, o homem está na posição de hospedeiro intermediário anômalo. a infestação ocorre após a ingestão de ovos contendo oncosferas viáveis que invadem os intestinos, entram na vasculatura e se instalam em tecidos. a prevalência mundial de cisticercose causada pelo cisticerco cellulosae foi estimada em 3 mil pessoas. embora qualquer órgão ou tecido possa abrigar os cistos, cérebro, musculatura esquelética e tecido subcutâneo são os locais mais comumente afetados. enquanto a neurocisticercose tem sido objeto de numerosos relatos da literatura, a cisticercose cardíaca, especialmente a miocárdica, admitida como rara, tem sido pouco estudada"", diz a publicação. ,  o texto ainda faz uma observação: ""trata-se de um coração suíno, sendo que em humanos é extremamente raro esse acometimento, no entanto, no cérebro é relativamente comum, assim como olhos e músculos. o problema está em ingerir alimentos contaminados com ovos da taenia, geralmente verduras e hortaliças que não foram higienizadas corretamente e até mesmo pela água contaminada. a carne mal cozida está relacionada à outra forma de parasitose, a teníase, a qual o indivíduo come a carne contendo a larva - \\canjiquinha\\ - e esta se torna adulta no intestino, produzindo ovos que se farão presentes nas fezes. é importante fazer a diferenciação entre teníase e cisticercose"". ,  a página ""anatomia é"" também denunciou como fake uma publicação que usou a foto do coração de porco e que passava a informação de que a cisticercose é provocada pela alta ingestão de carne suína. o post denunciado dizia: ""coração de quem costuma ingerir muita carne de porco"". ,  na lateral esquerda da imagem também há um crédito, para a conta chishimba_mubanga, que a publicou em 1 de julho de 218 e a descreve como ""paraíso parasita # cisticercose porcina"". , ,",https://g1.globo.com/fato-ou-fake/noticia/2020/08/20/e-fake-mensagem-que-diz-que-iniciar-o-banho-pela-cabeca-pode-provocar-ataque-cardiaco.ghtml,,factcheck,faketruebr:1069,faketruebr
1238,"roger waters virá ao brasil em outubro de 218 com sua turnê “us + them”. o ex-líder do pink floyd fará sete apresentações no país, passando por são paulo (9/1), brasília (13/1), salvador (17/1), belo horizonte (21/1), rio de janeiro (24/1), curitiba (27/1) e porto alegre (3/1). ,  as apresentações da turnê contam com uma mistura de músicas de sua carreira solo com as canções de seus anos no pink floyd. segundo o cantor, 8% do show será de materiais antigos e, 2%, de novidades. ""mas tudo será conectado por um tema geral. será um show legal, eu prometo! será espetacular como todos os meus shows foram"", afirma o cantor. ""wish you were here"", ""the wall"", ""animals"" e ""dark side of the moon"" estão garantidas no repertório. ,  a pré-venda de ingressos inicia no dia 11 de dezembro para clientes cartão elo. para o público geral de são paulo, belo horizonte e rio de janeiro, as vendas terão início em 14 de dezembro. para brasília, salvador, curitiba e porto alegre, elas começam em 15 de dezembro. ,  roger esteve no brasil em 212, trazendo sua turnê ""the wall live"", que ficou na estrada de 21 a 213. ,  confira a programação da turnê de roger waters no brasil: ,",https://g1.globo.com/pop-arte/musica/noticia/roger-waters-anuncia-turne-no-brasil-em-outubro-de-2018.ghtml,,factcheck,faketruebr:1238,faketruebr
1312,"um bebê chamou a atenção na austrália após nascer com 6,6 kg – e de parto normal. ,  bryan junior veio ao mundo na terça-feira (24) na cidade de melbourne e está sendo considerado o maior bebê dos últimos tempos na austrália. ,  a média de peso de um recém-nascido é de 3,4 kg. ,  a mãe de bryan disse que tinha sonhado com um filho grande e que está muito feliz com o presente.",https://g1.globo.com/bemestar/noticia/bebe-nasce-com-606-kg-de-parto-normal-na-australia.ghtml,,factcheck,faketruebr:1312,faketruebr
57,"uma estátua de baphomet, uma criatura alada com cabeça de bode, foi temporariamente instalada em frente ao capitólio estadual de arkansas na quintafeira 16, durante uma manifestação que pedia a retirada de um monumento em homenagem aos dez mandamentos que existe naquele local. ,  o protesto foi organizado pelo templo satânico e reuniu cerca de 15 satanistas, ateus e cristãos, defensores da primeira emenda da constituição dos eua. o templo satânico diz que o monumento aos dez mandamentos viola a liberdade constitucional à liberdade de direitos religiosos e que a instalação de sua estátua de 2,3 metros do ídolo do século 14, sentado e acompanhado por duas crianças sorridentes, demonstraria tolerância religiosa. ,  se você vai erguer um monumento religioso, então deve estar aberto a outros, e se você não concorda com isso, então não tenhamos nenhum, disse a cofundadora do templo satânico em arkansas, iv forrester, uma das organizadoras da manifestação. ,  a estátua de baphomet não pode ser instalada por causa de uma lei de 217 que exige patrocínio legislativo para consideração de qualquer monumento. o grupo satanista a retirou do local no final do dia. ,  o monumento aos dez mandamentos no capitólio do arkansas foi patrocinado pelo senador republicano jason rapert e instalado discretamente em 217. menos de 24 horas depois, um homem jogou seu carro contra ele e o destruiu. o mesmo homem destruiu um monumento aos dez mandamentos do lado de fora do capitólio estadual de oklahoma. ,  o templo satânico encerrou sua campanha para instalar uma estátua de baphomet naquele estado depois que a suprema corte de oklahoma determinou que o monumento aos dez mandamentos era inconstitucional e determinou que ele fosse retirado. ,  rapert disse em um comunicado na internet que ele respeita os direitos dos manifestantes garantidos na primeira emenda, mas também os chamou de extremistas e disse que será um diz muito frio no inferno antes que uma estátua ofensiva nos seja imposta de forma permanente no terreno do capitólio estadual do arkansas. ,  havia uma significativa presença policial na manifestação, que foi pacífica. um pequeno grupo de contramanifestantes, exibindo cartazes com versículos da bíblia, circulou tranquilamente pelas proximidades, em alguns momentos entoando cânticos religiosos. ,  um orador  um ministro cristão  foi interrompido por um contramanifestante que gritava, mas a polícia escoltou o homem, que carregava uma grande estaca de madeira, para longe do palco. ,  o templo satânico quer se unir a um processo de discriminação religiosa contra o estado do arkansas, movido pela união de liberdades civis americana. um juiz ainda irá decidir se os satanistas podem se unir ao caso.",https://g1.globo.com/mundo/noticia/2018/08/18/satanistas-instalam-estatua-de-criatura-com-cabeca-de-bode-em-protesto-por-liberdade-religiosa-no-arkansas.ghtml,,factcheck,faketruebr:57,faketruebr
1042,"a polícia militar de jundiaí (sp) apreendeu na manhã desta sexta-feira (14) ‘miguelitos’, um tipo de prego usado para furar pneus de veículos. ,  segundo a polícia, os objetos foram jogados em rua do distrito industrial. uma faca também foi usada para furar o pneu de um ônibus urbano. ,  de acordo com a polícia militar, os suspeitos foram presos e encaminhados ao plantão da polícia civil. ,  os motoristas da cidade não aderiram à paralisação nacional desta sexta-feira, ato contra a reforma da previdência e cortes na educação, e os ônibus e trens circulam normalmente. ,  o transporte público chegou a circular com atraso no início da manhã, mas a situação já foi normalizada. ,  veja mais notícias da região no g1 sorocaba e jundiaí",https://g1.globo.com/sp/sorocaba-jundiai/noticia/2019/06/14/policia-militar-apreende-miguelitos-no-distrito-industrial-em-jundiai.ghtml,,factcheck,faketruebr:1042,faketruebr
