rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"VERB(ADP/mark, *)",0.010282063710404892,0.013413286942166175,-0.0031312232317612827,0.0031312232317612827,2,6,10.0,30.0,165.0,0.18165858629930465,-0.1108817588255753,negligible,machine,0.39468539078706355,False
"NOUN(ADP/case, *, NOUN/nmod:de)",0.012758252836148348,0.015720638885362095,-0.002962386049213747,0.002962386049213747,5,10,25.0,50.0,162.0,0.24338379914708552,-0.13668923757487897,negligible,machine,0.42276228594370013,False
"NOUN(*, NOUN/nmod:de, PROPN/nmod:em)",0.011949615241964905,0.009269793373333293,0.0026798218686316117,0.0026798218686316117,1,5,5.0,25.0,162.5,0.10720513919522957,0.06881942006578892,negligible,human,0.3046178597822009,False
"NOUN(*, VERB/acl:para)",0.013199190395899873,0.015715135724915952,-0.0025159453290160786,0.0025159453290160786,5,9,25.0,45.0,173.5,0.4090085908090605,-0.10760475910918264,negligible,machine,0.636235585702983,False
"VERB(NOUN/nsubj, *, VERB/advcl:para)",0.011092130884306342,0.008771690684756464,0.0023204401995498784,0.0023204401995498784,2,6,10.0,30.0,166.0,0.19464815378437106,0.08799691112540255,negligible,human,0.39468539078706355,False
ADP(*),0.05587108818491805,0.058092179082769646,-0.0022210908978515936,0.0022210908978515936,12,19,60.0,95.0,157.0,0.24761791033845293,-0.04354291124123987,negligible,machine,0.42276228594370013,False
"VERB(PROPN/nsubj, *)",0.009848791490217616,0.011636883810771582,-0.0017880923205539669,0.0017880923205539669,3,8,15.0,40.0,162.0,0.19734269539353178,-0.08816842933569165,negligible,machine,0.39468539078706355,False
"VERB(*, NOUN/obl:por)",0.008216319050222834,0.0064378030004449294,0.0017785160497779048,0.0017785160497779048,2,3,10.0,15.0,193.0,0.7596218659702029,0.08595319262465477,negligible,human,0.8576375906115195,False
NUM(*),0.031504136886186654,0.03314654870373193,-0.0016424118175452779,0.0016424118175452779,8,11,40.0,55.0,178.0,0.5295029327746541,-0.03498122223943271,negligible,machine,0.7413041058845157,False
"VERB(NOUN/nsubj, *, NOUN/obl:em)",0.013295257018789006,0.014607538503950334,-0.001312281485161328,0.001312281485161328,4,9,20.0,45.0,163.0,0.23550407160007691,-0.05302688433594041,negligible,machine,0.42276228594370013,False
PRON(*),0.08782656602693314,0.08747723121451177,0.000349334812421373,0.000349334812421373,16,20,80.0,100.0,173.0,0.47327302101529234,0.005741487003471683,negligible,human,0.7048747121504354,False
"NOUN(*, NOUN/nmod:de, NOUN/nmod:para)",0.005874368282122036,0.006210507253459825,-0.00033613897133778856,0.00033613897133778856,2,4,10.0,20.0,184.0,0.49978407560785165,-0.021903683422764594,negligible,machine,0.728851776928117,False
