rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"NOUN(ADP/case, DET/det, DET/det, *)",0.01227420046506433,0.0015659296582966192,0.01070827080676771,0.01070827080676771,4,2,20.0,10.0,224.0,0.30624702497134626,0.6000993358439537,medium,human,0.4449249230715785,False
"VERB(ADP/mark, *, NOUN/obl)",0.01098863454313362,0.0011398950736436343,0.009848739469489986,0.009848739469489986,4,1,20.0,5.0,231.0,0.15107633024080885,0.5248718873820465,medium,human,0.3102100647611275,False
"NOUN(ADP/case, DET/det, *, NOUN/conj)",0.011858189259009895,0.002481709085069798,0.009376480173940098,0.009376480173940098,3,2,15.0,10.0,212.0,0.588270083860515,0.36409699835147347,small,human,0.7365332757277993,False
"NOUN(ADP/case, NUM/nummod, *)",0.012767958292755935,0.003729976622622127,0.009037981670133808,0.009037981670133808,9,6,45.0,30.0,251.0,0.11618687227796488,0.7113729481870077,medium,human,0.2631290931000969,False
"ADV(*, ADP/fixed)",0.01199969386336898,0.00459988337216803,0.007399810491200949,0.007399810491200949,7,4,35.0,20.0,235.0,0.23561179583140845,0.48035175582107686,small,human,0.3702471077350704,False
CCONJ(*),0.07356005543542991,0.06621960685112357,0.007340448584306339,0.007340448584306339,20,20,100.0,100.0,207.0,0.8604309737352772,0.2044737707067894,small,human,0.9152357301098915,False
*(ADJ),0.012550168266009454,0.005451502987868309,0.007098665278141145,0.007098665278141145,7,8,35.0,40.0,218.0,0.5861664936649882,0.5169312142309627,medium,human,0.7365332757277993,False
"ADV(ADP/case, *)",0.00839309486935099,0.0022153284607731526,0.006177766408577838,0.006177766408577838,3,3,15.0,15.0,202.5,0.9306120732473914,0.3197398292408098,small,human,0.9554283952006551,False
"NOUN(ADP/case, NUM/nummod, *, NOUN/nmod)",0.0063409646772897175,0.0010546025654362616,0.005286362111853456,0.005286362111853456,4,1,20.0,5.0,232.0,0.13812397547208768,0.5487970579532659,medium,human,0.287447192198669,False
"NOUN(ADP/case, *, NUM/nmod)",0.00768794766743768,0.002465358590186318,0.005222589077251362,0.005222589077251362,4,3,20.0,15.0,213.0,0.6096811941287701,0.3738695220038027,small,human,0.7571847088373435,False
"NUM(ADV/advmod, *)",0.01012422156870378,0.004958708480138627,0.005165513088565153,0.005165513088565153,7,5,35.0,25.0,227.5,0.36764213971481696,0.3806472220659082,small,human,0.5242304584822389,False
"PRON(*, PRON/fixed)",0.00986083797880778,0.004795513182367985,0.005065324796439796,0.005065324796439796,8,7,40.0,35.0,237.0,0.25618175062446114,0.49408965609462185,small,human,0.39061375837789125,False
"PRON(ADP/case, *)",0.013711209293522203,0.008846353921279542,0.004864855372242662,0.004864855372242662,6,14,30.0,70.0,161.0,0.26562913395126697,0.26924069965987146,small,human,0.40104790812250113,False
"ADV(ADV/advmod, *)",0.006867655484819571,0.0021740174276745723,0.004693638057144999,0.004693638057144999,3,3,15.0,15.0,204.5,0.8617479277008719,0.34767429194142924,small,human,0.9152357301098915,False
"ADP(*, DET/fixed)",0.006408206696936976,0.0019065431558256186,0.004501663541111357,0.004501663541111357,3,2,15.0,10.0,213.0,0.5562517286918012,0.38176842900651503,small,human,0.7124967558875244,False
"VERB(*, PROPN/obl)",0.005905994897977704,0.0021762748280467425,0.0037297200699309614,0.0037297200699309614,3,3,15.0,15.0,202.5,0.9306120732473914,0.31564586810864553,small,human,0.9554283952006551,False
"VERB(*, NOUN/obj, NOUN/obl)",0.00783563085838639,0.0041747099178224886,0.003660920940563901,0.003660920940563901,3,5,15.0,25.0,187.5,0.6422327219393262,0.25795490820163347,small,human,0.7726862435832519,False
"NUM(PUNCT/punct, *, PUNCT/punct)",0.006587856986450808,0.0036457652080586988,0.002942091778392109,0.002942091778392109,3,5,15.0,25.0,187.5,0.6422327219393262,0.23353240553798577,small,human,0.7726862435832519,False
"PROPN(ADP/case, *, PROPN/flat:name)",0.007198759693410448,0.004547231161058737,0.0026515285323517107,0.0026515285323517107,4,6,20.0,30.0,191.0,0.7623907247332706,0.21162853317565544,small,human,0.8446631051001703,False
"PROPN(PUNCT/punct, *)",0.005908353104333922,0.0033333547661984495,0.002574998338135472,0.002574998338135472,3,3,15.0,15.0,202.5,0.9306120732473914,0.21381334774624436,small,human,0.9554283952006551,False
"NOUN(NUM/nummod, *)",0.009604181539289224,0.0070352512083659904,0.0025689303309232338,0.0025689303309232338,6,6,30.0,30.0,206.0,0.8543928376376688,0.17752705843737926,negligible,human,0.9152357301098915,False
"NOUN(DET/det, *, NOUN/nmod)",0.02533061462050478,0.022821574212607824,0.0025090404078969564,0.0025090404078969564,16,18,80.0,90.0,209.0,0.8178554385901249,0.14015320144059182,negligible,human,0.8869699826963328,False
"NOUN(DET/det, *, NOUN/nmod, NOUN/nmod)",0.006910718279846928,0.00456179047853754,0.0023489278013093884,0.0023489278013093884,5,6,25.0,30.0,198.0,0.9588742134793302,0.20969920290808675,small,human,0.9652731605495289,False
"NOUN(CCONJ/cc, *, NOUN/nmod)",0.007317400072401337,0.00517887323889418,0.0021385268335071565,0.0021385268335071565,4,6,20.0,30.0,188.0,0.6825014447813105,0.1639018963990351,negligible,human,0.8085017115101678,False
"VERB(NOUN/nsubj, *, NOUN/obj, PUNCT/punct)",0.005218384650460721,0.003117945538302807,0.0021004391121579144,0.0021004391121579144,3,4,15.0,20.0,196.0,0.8863312464374042,0.20193319530330014,small,human,0.9348973421326044,False
"NOUN(ADP/case, *, NOUN/conj, NOUN/nmod)",0.00487686035091073,0.002815716765779119,0.0020611435851316112,0.0020611435851316112,3,3,15.0,15.0,201.5,0.9652731605495289,0.19053257167259788,negligible,human,0.9652731605495289,False
"NOUN(DET/det, *, PROPN/nmod, NOUN/nmod)",0.0068601963718475075,0.005157240921557084,0.0017029554502904238,0.0017029554502904238,2,6,10.0,30.0,166.0,0.19464815378437106,0.0960095535139023,negligible,human,0.34422848652951327,False
"NOUN(ADP/case, DET/det, *, NOUN/nmod, NOUN/nmod)",0.004393194803026352,0.002836954850334198,0.0015562399526921535,0.0015562399526921535,2,3,10.0,15.0,192.0,0.7240503364840416,0.13417087753990514,negligible,human,0.8198805280775177,False
"NOUN(ADP/case, DET/det, *, PUNCT/punct)",0.006968371923171707,0.005624980590204149,0.0013433913329675574,0.0013433913329675574,3,6,15.0,30.0,179.0,0.44824770699982186,0.09686482797113305,negligible,human,0.6163405971247551,False
"VERB(PROPN/nsubj, *, NOUN/obj, PUNCT/punct)",0.0033512053143224586,0.0021845215977068996,0.001166683716615559,0.001166683716615559,3,3,15.0,15.0,201.5,0.9652731605495289,0.16290619384281377,negligible,human,0.9652731605495289,False
*(PROPN),0.003543364434697311,0.0023836016817728165,0.0011597627529244944,0.0011597627529244944,2,3,10.0,15.0,191.0,0.6890649888484959,0.11752300825658316,negligible,human,0.8100458647531936,False
"NOUN(ADP/case, DET/det, *, ADJ/amod, NOUN/nmod)",0.00846006820428839,0.007384288539711757,0.0010757796645766322,0.0010757796645766322,7,11,35.0,55.0,183.5,0.6355291008342216,0.10096631221248456,negligible,human,0.7726862435832519,False
"NOUN(ADP/case, DET/det, *, NOUN/nmod, VERB/acl)",0.003308974359897683,0.002367300965669564,0.000941673394228119,0.000941673394228119,2,3,10.0,15.0,193.0,0.7596218659702029,0.11567512311580103,negligible,human,0.8446631051001703,False
"NOUN(PUNCT/punct, *, PUNCT/punct)",0.00497590734330231,0.004118458428577283,0.0008574489147250269,0.0008574489147250269,2,3,10.0,15.0,192.0,0.7240503364840416,0.06304234156829032,negligible,human,0.8198805280775177,False
"VERB(ADP/mark, *)",0.0037710976932710492,0.003226924828818549,0.0005441728644525004,0.0005441728644525004,3,3,15.0,15.0,201.5,0.9652731605495289,0.062396802939656375,negligible,human,0.9652731605495289,False
