rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"ADV(*, PUNCT/punct)",0.0,0.021531798260139883,-0.021531798260139883,0.021531798260139883,0,5,0.0,25.0,150.0,0.019798992920099685,-0.811183479048723,large,machine,0.05752914923953493,False
"NOUN(DET/det, *, PROPN/nmod, NOUN/conj)",0.0,0.020793803200643234,-0.020793803200643234,0.020793803200643234,0,5,0.0,25.0,150.0,0.019798992920099685,-0.8144376986499086,large,machine,0.05752914923953493,False
"NOUN(DET/det, *, ADJ/amod, NOUN/nmod)",0.015537541683905504,0.03630745325656749,-0.02076991157266199,0.02076991157266199,4,13,20.0,65.0,131.0,0.0395282157750116,-0.6922579128958869,medium,machine,0.10145575382252979,False
"NOUN(ADP/case, DET/det, *, PROPN/nmod)",0.01907336552203487,0.039547927373775535,-0.020474561851740666,0.020474561851740666,7,18,35.0,90.0,129.0,0.050090974962005375,-0.957694202463471,large,machine,0.12244460546267981,False
"PROPN(ADP/case, DET/det, *, PROPN/flat:name, PROPN/flat:name)",0.007303770553351581,0.026200499056707034,-0.018896728503355453,0.018896728503355453,2,8,10.0,40.0,140.0,0.03431081295232772,-0.6777830185249589,medium,machine,0.09269938937997313,False
"NOUN(ADP/case, DET/det, ADJ/amod, *, NOUN/nmod)",0.003186497780645208,0.021855707530724536,-0.018669209750079328,0.018669209750079328,1,5,5.0,25.0,157.5,0.06746399878132199,-0.6503236347471627,medium,machine,0.15506650466154606,False
"NOUN(ADP/case, *, ADJ/amod, NOUN/nmod)",0.006159892108417499,0.024253947396985744,-0.018094055288568243,0.018094055288568243,1,6,5.0,30.0,153.0,0.0575426096982425,-0.5579883153413813,medium,machine,0.13426608929589917,False
"NOUN(ADP/case, DET/det, *, NUM/appos)",0.006159892108417499,0.023793314981470613,-0.01763342287305311,0.01763342287305311,1,6,5.0,30.0,153.0,0.0575426096982425,-0.5504852806797323,medium,machine,0.13426608929589917,False
"ADJ(ADV/advmod, *)",0.01316047381711317,0.030428007185072305,-0.017267533367959137,0.017267533367959137,4,10,20.0,50.0,146.0,0.0893357358496737,-0.5984265134561739,medium,machine,0.19653861886928217,False
"VERB(PUNCT/punct, *, VERB/ccomp)",0.00836890769507179,0.02545719227464483,-0.01708828457957304,0.01708828457957304,1,6,5.0,30.0,153.0,0.0575426096982425,-0.4523564938023359,small,machine,0.13426608929589917,False
"VERB(ADP/mark, *, NOUN/obj)",0.019358412609682258,0.03633734111456869,-0.016978928504886432,0.016978928504886432,6,15,30.0,75.0,138.0,0.07834510336645992,-0.6403863183685264,medium,machine,0.177428616447571,False
"ADV(*, NOUN/obl, PUNCT/punct)",0.004876279578075108,0.021824037486800816,-0.016947757908725707,0.016947757908725707,1,5,5.0,25.0,161.5,0.09804204575463267,-0.5497039916333535,medium,machine,0.21265457811568214,False
"ADJ(*, ADJ/conj)",0.013442181897676597,0.030170023398373484,-0.016727841500696887,0.016727841500696887,4,10,20.0,50.0,148.0,0.10196492426189659,-0.5754573134761316,medium,machine,0.2180916435601677,False
