rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
PRON(*),0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
DET(*),0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
*(VERB),0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
ADJ(*),0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
NOUN(*),0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
"NOUN(DET/det, *)",0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
"NOUN(ADP/case, DET/det, *)",0.04323747423019686,0.029660514536320282,0.013576959693876577,0.013576959693876577,20,20,100.0,100.0,368.0,5.873574095711034e-06,1.7559529418812478,large,human,8.276399862138275e-05,True
"NOUN(ADP/case, DET/det, ADJ/amod, *)",0.013715435940817367,0.027178900283987693,-0.013463464343170327,0.013463464343170327,4,9,20.0,45.0,158.0,0.17739922229446037,-0.45824542539537233,small,machine,0.3523293638111607,False
"NOUN(NUM/nummod, *, NOUN/nmod)",0.008754486641768904,0.0222064986421918,-0.013452012000422897,0.013452012000422897,2,6,10.0,30.0,166.0,0.19464815378437106,-0.4420421872564237,small,machine,0.3523293638111607,False
"PROPN(ADP/case, DET/det, *, PROPN/flat:name, PROPN/flat:name)",0.007882080058978112,0.021036821414587348,-0.013154741355609236,0.013154741355609236,2,6,10.0,30.0,161.0,0.1360861378539467,-0.4565664408938364,small,machine,0.30570074445451795,False
"NOUN(ADP/case, *, NUM/nmod)",0.02153711805694485,0.008529222224363617,0.013007895832581232,0.013007895832581232,4,2,20.0,10.0,222.0,0.3492454541712222,0.3547368763157405,small,human,0.5307161313386219,False
"ADJ(CCONJ/cc, *)",0.027060519137165485,0.014132792526742308,0.012927726610423178,0.012927726610423178,7,4,35.0,20.0,236.0,0.2223116933956354,0.38721066863873305,small,human,0.39157173268549417,False
"SYM(NUM/nummod, *, NOUN/nmod)",0.020519053841808167,0.007635453177220838,0.012883600664587328,0.012883600664587328,4,2,20.0,10.0,224.0,0.30624702497134626,0.3865457422465873,small,human,0.4944613424016528,False
"NOUN(*, NOUN/conj)",0.004936680552303998,0.017763024881301683,-0.012826344328997685,0.012826344328997685,1,5,5.0,25.0,162.5,0.10720513919522957,-0.47940703709783145,small,machine,0.24522239937757287,False
"NUM(ADP/case, *)",0.01917303889392575,0.0318003269479266,-0.012627288054000853,0.012627288054000853,5,11,25.0,55.0,153.5,0.15999658421324525,-0.3859825331940297,small,machine,0.3523293638111607,False
"NOUN(CCONJ/cc, *)",0.035746914699109136,0.02314676670736343,0.012600147991745705,0.012600147991745705,10,10,50.0,50.0,242.0,0.23016796057521915,0.39882789929480184,small,human,0.3964003765462108,False
"PROPN(*, PROPN/flat:name, PROPN/flat:name)",0.005655185697426086,0.018170709755244475,-0.012515524057818389,0.012515524057818389,1,4,5.0,20.0,172.0,0.19548596959845044,-0.4024255255876552,small,machine,0.3523293638111607,False
"NOUN(ADP/case, DET/det, *, NUM/appos)",0.006419756462218812,0.01872129078725608,-0.012301534325037269,0.012301534325037269,1,5,5.0,25.0,162.5,0.10720513919522957,-0.40396603366436296,small,machine,0.24522239937757287,False
"NOUN(DET/det, *, NOUN/nmod, VERB/acl:relcl)",0.005482985534458881,0.017585561287862893,-0.012102575753404012,0.012102575753404012,1,5,5.0,25.0,162.5,0.10720513919522957,-0.44054800838309965,small,machine,0.24522239937757287,False
"NOUN(ADP/case, DET/det, *, PROPN/nmod)",0.021273362903371534,0.0327789898458518,-0.011505626942480265,0.011505626942480265,7,14,35.0,70.0,161.0,0.27045288822227376,-0.4326680809996178,small,machine,0.4507548137037896,False
"PROPN(CCONJ/cc, *)",0.00863147887689631,0.02007310546983958,-0.01144162659294327,0.01144162659294327,2,6,10.0,30.0,166.0,0.19464815378437106,-0.4001913870911717,small,machine,0.3523293638111607,False
ADV(*),0.04161586856032893,0.03039291013099671,0.01122295842933222,0.01122295842933222,19,20,95.0,100.0,348.0,6.610446488702155e-05,1.0901579482531871,large,human,0.0006830794704992228,True
AUX(*),0.0415735159231454,0.03039291013099671,0.01118060579214869,0.01118060579214869,19,20,95.0,100.0,348.0,6.610446488702155e-05,1.088791581244845,large,human,0.0006830794704992228,True
"VERB(*, NOUN/obj, NOUN/obl)",0.02311141440893616,0.012135882304987862,0.010975532103948298,0.010975532103948298,3,3,15.0,15.0,204.5,0.8617479277008719,0.24873690398022885,small,human,0.940640343617149,False
"NOUN(ADP/case, *, NOUN/conj)",0.02456342743227217,0.014069385360272618,0.010494042071999554,0.010494042071999554,4,4,20.0,20.0,208.0,0.7715392391507198,0.257440860123797,small,human,0.8991622711906885,False
"NUM(ADV/advmod, *)",0.02141974930907486,0.03189875783209402,-0.010479008523019157,0.010479008523019157,7,13,35.0,65.0,169.5,0.3857137841406405,-0.383637659564656,small,machine,0.5804430732213522,False
"NOUN(ADP/case, DET/det, DET/det, *)",0.02204733679509324,0.011589660819833971,0.010457675975259267,0.010457675975259267,4,4,20.0,20.0,208.0,0.7715392391507198,0.290291537543358,small,human,0.8991622711906885,False
"VERB(NOUN/nsubj, *, NOUN/obj, NOUN/obl, PUNCT/punct)",0.00686752938109861,0.017162404725968933,-0.010294875344870323,0.010294875344870323,1,4,5.0,20.0,172.0,0.19548596959845044,-0.3187624949661243,small,machine,0.3523293638111607,False
"VERB(NOUN/ccomp:speech, *, NOUN/nsubj, PUNCT/punct)",0.005655185697426086,0.01581049403321959,-0.010155308335793506,0.010155308335793506,1,4,5.0,20.0,172.0,0.19548596959845044,-0.3550619717656245,small,machine,0.3523293638111607,False
"PROPN(ADP/case, DET/det, *, PROPN/flat:name)",0.019307835153235205,0.029351596523406936,-0.010043761370171732,0.010043761370171732,5,11,25.0,55.0,164.5,0.2850314023617856,-0.3250242914201279,small,machine,0.465051235432387,False
"NOUN(ADP/case, DET/det, *, NOUN/nmod)",0.039504924560823385,0.029529527770569032,0.009975396790254352,0.009975396790254352,15,16,75.0,80.0,284.0,0.02311649602189544,0.4702025678978948,small,human,0.0853108781760427,False
"NUM(CCONJ/cc, *)",0.00521163923073756,0.015084177593548177,-0.009872538362810617,0.009872538362810617,1,4,5.0,20.0,172.0,0.19548596959845044,-0.36658524157908956,small,machine,0.3523293638111607,False
"NOUN(ADP/case, DET/det, *, ADJ/amod)",0.026260144785841676,0.03583275335080269,-0.009572608564961012,0.009572608564961012,10,18,50.0,90.0,186.0,0.7112515546909095,-0.4441727381439877,small,machine,0.8962926095698454,False
"PROPN(ADP/case, *, PROPN/flat:name)",0.016686103869442727,0.026231944379683698,-0.009545840510240971,0.009545840510240971,4,9,20.0,45.0,166.0,0.2762441349672269,-0.2974099344425302,small,machine,0.4555089459565976,False
"VERB(CCONJ/cc, *, NOUN/obj, VERB/advcl)",0.006777318134280655,0.016292225939950257,-0.009514907805669602,0.009514907805669602,1,4,5.0,20.0,172.0,0.19548596959845044,-0.30318345214161957,small,machine,0.3523293638111607,False
"VERB(CCONJ/cc, *, NOUN/obj)",0.011570353684497518,0.020787861198745712,-0.009217507514248194,0.009217507514248194,3,6,15.0,30.0,173.0,0.32694168062625506,-0.30267820175521026,small,machine,0.5017421831393023,False
SCONJ(*),0.040208539740956555,0.03114384934274251,0.009064690398214045,0.009064690398214045,18,20,90.0,100.0,328.0,0.0005625664166686855,0.7331685667153698,medium,human,0.00484432192131368,True
"NOUN(ADP/case, *, NOUN/nmod, PUNCT/punct)",0.006002204257074198,0.015003086687240982,-0.009000882430166782,0.009000882430166782,1,4,5.0,20.0,172.0,0.19548596959845044,-0.31516247859362895,small,machine,0.3523293638111607,False
"NOUN(*, NOUN/nmod, NOUN/nmod)",0.007668143496143108,0.016638315619871877,-0.008970172123728769,0.008970172123728769,1,4,5.0,20.0,172.0,0.19548596959845044,-0.268947624826684,small,machine,0.3523293638111607,False
"NOUN(*, NOUN/nmod)",0.03916428459219147,0.030430196314531182,0.008734088277660288,0.008734088277660288,14,17,70.0,85.0,271.0,0.055129206982063375,0.39708072149553963,small,human,0.17090054164439647,False
*(PRON),0.0061609717764801505,0.014831423156804654,-0.008670451380324504,0.008670451380324504,1,4,5.0,20.0,172.0,0.19548596959845044,-0.3038651582159825,small,machine,0.3523293638111607,False
X(*),0.026946012160593807,0.018406222433104864,0.008539789727488943,0.008539789727488943,6,6,30.0,30.0,215.0,0.6285164505762211,0.23711696380784697,small,human,0.8226948090958311,False
"PRON(ADP/case, *)",0.021002627216994176,0.02951043142341426,-0.008507804206420083,0.008507804206420083,6,11,30.0,55.0,171.0,0.39171202925904813,-0.28002088721235985,small,machine,0.5838015820687736,False
"NOUN(ADJ/amod, *)",0.016162269919929716,0.007670732489706888,0.008491537430222827,0.008491537430222827,3,2,15.0,10.0,213.0,0.5562517286918012,0.2664189827922342,small,human,0.7604203617463344,False
"NOUN(ADP/case, DET/det, *, PROPN/nmod, PROPN/nmod)",0.0075274538634798925,0.015630540090385277,-0.008103086226905386,0.008103086226905386,1,4,5.0,20.0,172.0,0.19548596959845044,-0.2514446377777639,small,machine,0.3523293638111607,False
"PROPN(ADP/case, DET/det, *)",0.028027884405483983,0.036097150979546445,-0.008069266574062463,0.008069266574062463,11,19,55.0,95.0,199.5,1.0,-0.40152437603514557,small,machine,1.0,False
"NOUN(PUNCT/punct, *)",0.026464821142623458,0.018555902039305277,0.00790891910331818,0.00790891910331818,6,6,30.0,30.0,218.0,0.5592769112198847,0.22234272333354127,small,human,0.7604203617463344,False
"NOUN(ADP/case, DET/det, *, NOUN/conj)",0.01926327451276674,0.011380204523514872,0.007883069989251867,0.007883069989251867,3,3,15.0,15.0,204.5,0.8617479277008719,0.20789403845563026,small,human,0.940640343617149,False
"VERB(PRON/nsubj, *, NOUN/obl)",0.010808522964713555,0.018632288138127343,-0.007823765173413788,0.007823765173413788,2,5,10.0,25.0,175.0,0.31700280675084846,-0.24020556873749482,small,machine,0.4963175257210254,False
"VERB(NOUN/nsubj, *, NOUN/obj, VERB/advcl, PUNCT/punct)",0.00686752938109861,0.014638885111604789,-0.007771355730506179,0.007771355730506179,1,4,5.0,20.0,172.0,0.19548596959845044,-0.25971152946130194,small,machine,0.3523293638111607,False
"NOUN(*, VERB/acl)",0.02156615729597628,0.029240484380276877,-0.007674327084300596,0.007674327084300596,6,12,30.0,60.0,166.0,0.3210259500293605,-0.25353527274334736,small,machine,0.49759022254550883,False
"PROPN(DET/det, *, PROPN/flat:name)",0.012075979987681595,0.0195693073296822,-0.007493327342000604,0.007493327342000604,3,5,15.0,25.0,181.5,0.4858847626146221,-0.2344954039484494,small,machine,0.6973346130117262,False
"VERB(CCONJ/cc, *, NOUN/obl)",0.02038713891562773,0.013047461985543704,0.007339676930084025,0.007339676930084025,3,3,15.0,15.0,204.5,0.8617479277008719,0.17617923694778267,negligible,human,0.940640343617149,False
"VERB(*, PROPN/obl:agent)",0.009801430796315434,0.017069484063942146,-0.0072680532676267125,0.0072680532676267125,2,5,10.0,25.0,175.0,0.31700280675084846,-0.2440827826006888,small,machine,0.4963175257210254,False
"NOUN(ADP/case, DET/det, *, ADJ/amod, PROPN/nmod)",0.007799055229549751,0.01504007384571791,-0.007241018616168159,0.007241018616168159,2,4,10.0,20.0,181.0,0.4205648369563677,-0.2652491170433686,small,machine,0.6208338069355904,False
"VERB(ADP/mark, *, NOUN/obj, NOUN/obl)",0.01316431324957224,0.020318386574874246,-0.007154073325302006,0.007154073325302006,3,6,15.0,30.0,179.0,0.44824770699982186,-0.22755108224038262,small,machine,0.6493307905137606,False
"VERB(ADP/mark, *, NOUN/obj, VERB/conj)",0.018296095661763528,0.011276099447574859,0.007019996214188669,0.007019996214188669,3,3,15.0,15.0,204.5,0.8617479277008719,0.1911652142366659,negligible,human,0.940640343617149,False
"VERB(CCONJ/cc, *, VERB/ccomp)",0.008923313105234218,0.015811866702342435,-0.006888553597108217,0.006888553597108217,1,4,5.0,20.0,172.0,0.19548596959845044,-0.1932970966643971,negligible,machine,0.3523293638111607,False
"VERB(SCONJ/mark, NOUN/nsubj, *, NOUN/obj)",0.010647790288328586,0.017531363235463365,-0.00688357294713478,0.00688357294713478,2,5,10.0,25.0,175.0,0.31700280675084846,-0.21842861915202272,small,machine,0.4963175257210254,False
"NOUN(ADP/case, *, NOUN/nmod)",0.036967557232527384,0.030117070760503885,0.0068504864720234995,0.0068504864720234995,14,16,70.0,80.0,266.0,0.07415525181998682,0.31391687291022247,small,human,0.1948146446118298,False
"VERB(*, PROPN/obl)",0.01407466215672512,0.02091037656958684,-0.00683571441286172,0.00683571441286172,3,7,15.0,35.0,165.5,0.22652020831436226,-0.21157205028213147,small,machine,0.39450148639018146,False
NUM(*),0.038648800645346267,0.031914295634794414,0.006734505010551853,0.006734505010551853,17,20,85.0,100.0,310.0,0.003051115429976142,0.4928248512997571,small,human,0.018107884556071163,True
PROPN(*),0.03857663277333959,0.031914295634794414,0.00666233713854518,0.00666233713854518,17,20,85.0,100.0,310.0,0.003051115429976142,0.48670501627277474,small,human,0.018107884556071163,True
*(ADJ),0.028215596015470322,0.02162759012316336,0.006588005892306962,0.006588005892306962,7,8,35.0,40.0,212.0,0.720531657870243,0.19050443449364024,negligible,human,0.8978224172402116,False
"PROPN(*, PROPN/flat:name)",0.026577532447474277,0.03304875953345672,-0.006471227085982443,0.006471227085982443,9,15,45.0,75.0,188.5,0.7584468748531099,-0.24982235391986887,small,machine,0.8991622711906885,False
"VERB(ADP/mark, *)",0.012370490884876498,0.01843206103513694,-0.0060615701502604435,0.0060615701502604435,3,5,15.0,25.0,183.5,0.535627106407939,-0.19300161154241904,negligible,machine,0.7412696561895584,False
"ADJ(*, ADJ/conj)",0.017674289729756813,0.01165973034946166,0.006014559380295154,0.006014559380295154,4,3,20.0,15.0,213.0,0.6096811941287701,0.18616419980056687,negligible,human,0.8076973084611911,False
"NOUN(CCONJ/cc, DET/det, *, PROPN/nmod)",0.009295104115874833,0.014866468059211426,-0.005571363943336594,0.005571363943336594,2,4,10.0,20.0,184.0,0.49978407560785165,-0.1913683248278263,negligible,machine,0.7042411974474274,False
"ADV(*, ADP/fixed)",0.022972734103591158,0.028179449209440977,-0.005206715105849819,0.005206715105849819,7,11,35.0,55.0,184.5,0.6567992289247153,-0.17671550814042775,negligible,machine,0.8344580367486137,False
"ADP(*, DET/fixed)",0.017824121488565752,0.012853061649570008,0.004971059838995744,0.004971059838995744,3,3,15.0,15.0,204.5,0.8617479277008719,0.1333403481222966,negligible,human,0.940640343617149,False
"VERB(NOUN/nsubj, *, VERB/xcomp, PUNCT/punct)",0.014430208565232253,0.010313045453464611,0.004117163111767642,0.004117163111767642,3,3,15.0,15.0,204.5,0.8617479277008719,0.13718506212948461,negligible,human,0.940640343617149,False
