rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"PRON(ADP/case, *)",0.01500451718390417,0.00823300356814027,0.0067715136157639,0.0067715136157639,6,11,30.0,55.0,182.0,0.5989359278602393,0.33896896676471655,small,human,0.7736255734861425,False
PRON(*),0.0911186060622661,0.0845285440392595,0.006590062023006604,0.006590062023006604,20,20,100.0,100.0,198.0,0.9676346083712113,0.15091654702799856,negligible,human,1.0,False
"VERB(*, NOUN/obj, NOUN/obl)",0.008618050318852514,0.002524068035594096,0.006093982283258418,0.006093982283258418,3,3,15.0,15.0,204.5,0.8617479277008719,0.4019090006749302,small,human,0.9540780628116797,False
"NOUN(PUNCT/punct, *)",0.012707075698056796,0.007100462945230097,0.005606612752826699,0.005606612752826699,6,6,30.0,30.0,213.0,0.6766178681454846,0.32490431050724267,small,human,0.8395851106436756,False
*(ADJ),0.012548529998601173,0.006974619213224803,0.00557391078537637,0.00557391078537637,7,8,35.0,40.0,213.0,0.6973820173273034,0.3790942990361858,small,human,0.85113553295852,False
"ADJ(CCONJ/cc, *)",0.008762798321103953,0.0034380591832810863,0.005324739137822866,0.005324739137822866,7,4,35.0,20.0,239.0,0.18565688416728499,0.5004992452280081,medium,human,0.37407808997234343,False
"PRON(*, VERB/acl:relcl)",0.00948890740700676,0.004422479547281924,0.005066427859724836,0.005066427859724836,6,7,30.0,35.0,211.0,0.7329046814150886,0.4200392102733076,small,human,0.8806219040258816,False
"NOUN(DET/det, *, PROPN/nmod, NOUN/nmod)",0.007559946106299574,0.0024997077987253015,0.005060238307574272,0.005060238307574272,2,4,10.0,20.0,184.0,0.49978407560785165,0.27005926183908474,small,human,0.707714945806663,False
"NOUN(ADP/case, *, NUM/nmod)",0.008111913318463605,0.003163034127906405,0.0049488791905572,0.0049488791905572,4,2,20.0,10.0,221.0,0.37211616496314304,0.31459990066588295,small,human,0.5885510772376242,False
"VERB(CCONJ/cc, *, NOUN/obl)",0.00804230216767949,0.0033340446429770748,0.004708257524702415,0.004708257524702415,3,3,15.0,15.0,204.5,0.8617479277008719,0.30027074576139373,small,human,0.9540780628116797,False
"NOUN(ADP/case, DET/det, *, NOUN/nmod)",0.0227084032564265,0.01819389832739628,0.00451450492903022,0.00451450492903022,15,16,75.0,80.0,227.0,0.4709732445930763,0.24225741540776735,small,human,0.695246218208827,False
"NOUN(ADP/case, *, NOUN/nmod)",0.02262924549588544,0.0185516246867584,0.00407762080912704,0.00407762080912704,14,16,70.0,80.0,211.0,0.7746867094139042,0.19722393824214382,negligible,human,0.8829149996996701,False
"ADV(ADP/case, *)",0.007674894052107313,0.00362329610168546,0.004051597950421853,0.004051597950421853,3,5,15.0,25.0,184.5,0.5614263561000019,0.22498393952791026,small,human,0.7437699589358999,False
"VERB(ADP/mark, *, NOUN/obl)",0.008750969861651258,0.004753404541807234,0.003997565319844024,0.003997565319844024,4,6,20.0,30.0,188.0,0.6825014447813105,0.25359052639757207,small,human,0.8395851106436756,False
"VERB(ADP/mark, *, NOUN/obj, VERB/conj)",0.0061869950832358096,0.0022910040488961355,0.003895991034339674,0.003895991034339674,3,3,15.0,15.0,204.5,0.8617479277008719,0.32764230618279655,small,human,0.9540780628116797,False
NUM(*),0.062175893163842054,0.05838737307001427,0.0037885200938277824,0.0037885200938277824,17,20,85.0,100.0,162.0,0.3103114622692137,0.07077459563293888,negligible,human,0.5172151057513843,False
"NOUN(ADJ/amod, *)",0.005095601001420209,0.0015159567222501097,0.0035796442791700997,0.0035796442791700997,3,2,15.0,10.0,213.0,0.5562517286918012,0.3854755399571401,small,human,0.7437699589358999,False
"NUM(PUNCT/punct, *, PUNCT/punct)",0.006589452884415948,0.0031770726373759003,0.0034123802470400473,0.0034123802470400473,3,5,15.0,25.0,187.5,0.6422327219393262,0.27409721198456855,small,human,0.8159514090212752,False
"ADJ(ADV/advmod, *)",0.006210462237931348,0.0029733104634348307,0.0032371517744965174,0.0032371517744965174,4,5,20.0,25.0,200.0,1.0,0.3063549207087048,small,human,1.0,False
"NOUN(CCONJ/cc, *, ADJ/amod)",0.006087583408805913,0.002961678826351891,0.003125904582454022,0.003125904582454022,3,4,15.0,20.0,196.0,0.8863312464374042,0.2725393110243374,small,human,0.9743357673602671,False
"NOUN(DET/det, *)",0.05557436773541724,0.052573906160580754,0.003000461574836487,0.003000461574836487,20,20,100.0,100.0,199.0,0.9892089047911196,0.11851343464221001,negligible,human,1.0,False
"NOUN(*, NOUN/nmod, NOUN/nmod)",0.006111913991016476,0.003145464018654241,0.0029664499723622353,0.0029664499723622353,1,4,5.0,20.0,172.0,0.19548596959845044,0.1532314207552742,negligible,human,0.37407808997234343,False
"VERB(*, VERB/ccomp)",0.005760857982964178,0.003116583008232597,0.0026442749747315813,0.0026442749747315813,2,3,10.0,15.0,193.0,0.7596218659702029,0.18702575852833683,negligible,human,0.8829149996996701,False
"NOUN(DET/det, *, NOUN/nmod, NOUN/nmod)",0.006920039469774418,0.004403577882935286,0.002516461586839132,0.002516461586839132,5,6,25.0,30.0,199.0,0.9862860041374929,0.22760730015601366,small,human,1.0,False
"NOUN(ADP/case, DET/det, *, PUNCT/punct)",0.0072808007446725385,0.00480039946263925,0.0024804012820332884,0.0024804012820332884,3,5,15.0,25.0,186.5,0.6147573751263771,0.17039985875658645,negligible,human,0.7874991168974251,False
"ADJ(*, ADJ/conj)",0.005027627395848765,0.002622936668915514,0.002404690726933251,0.002404690726933251,4,3,20.0,15.0,214.0,0.58137946463042,0.27282903106278517,small,human,0.757258966535421,False
"ADV(ADV/advmod, *)",0.005984927283371645,0.0036736073976421533,0.0023113198857294915,0.0023113198857294915,3,6,15.0,30.0,179.0,0.44824770699982186,0.1921363964760029,negligible,human,0.6745475202424503,False
"NUM(*, NOUN/nmod)",0.005361466675105817,0.003328604244274462,0.0020328624308313553,0.0020328624308313553,2,3,10.0,15.0,192.0,0.7240503364840416,0.13877061609431782,negligible,human,0.8767797043361442,False
"NOUN(ADP/case, DET/det, *, ADJ/amod, NOUN/nmod)",0.009006749744455724,0.007234509512106096,0.0017722402323496278,0.0017722402323496278,7,9,35.0,45.0,196.5,0.926987366301457,0.14423909926231693,negligible,human,0.9879785709133265,False
"NOUN(ADP/case, ADJ/amod, *)",0.0037172996395854864,0.002016963461025639,0.0017003361785598472,0.0017003361785598472,3,3,15.0,15.0,202.5,0.9306120732473914,0.2238430375257282,small,human,0.9879785709133265,False
"ADP(*, DET/fixed)",0.006061464147908621,0.004472464336623979,0.0015889998112846417,0.0015889998112846417,3,3,15.0,15.0,201.5,0.9652731605495289,0.11181994436280658,negligible,human,1.0,False
"NOUN(PUNCT/punct, *, ADJ/amod)",0.00443899578989697,0.002901467160024958,0.001537528629872012,0.001537528629872012,2,3,10.0,15.0,193.0,0.7596218659702029,0.13920553333309377,negligible,human,0.8829149996996701,False
"NOUN(DET/det, *, VERB/acl)",0.006332808533970403,0.004887791527990307,0.0014450170059800965,0.0014450170059800965,6,7,30.0,35.0,201.0,0.9870344062900972,0.1560036536957126,negligible,human,1.0,False
"PROPN(PUNCT/punct, *)",0.0059241958623372825,0.004491549688532858,0.001432646173804424,0.001432646173804424,3,3,15.0,15.0,202.5,0.9306120732473914,0.10683899197910655,negligible,human,0.9879785709133265,False
"PROPN(*, PROPN/flat:name, NOUN/appos)",0.004232940383519719,0.002825360357737707,0.0014075800257820118,0.0014075800257820118,2,3,10.0,15.0,193.0,0.7596218659702029,0.13049219839183476,negligible,human,0.8829149996996701,False
