uid,sent_id,source,group,dataset,words,rules,unique_rules
fakebr:104,fakebr:104-1,fakebr,human,fakebr_human,9,13,12
fakebr:104,fakebr:104-2,fakebr,human,fakebr_human,40,57,24
fakebr:104,fakebr:104-3,fakebr,human,fakebr_human,14,20,13
fakebr:104,fakebr:104-4,fakebr,human,fakebr_human,19,24,15
fakebr:104,fakebr:104-5,fakebr,human,fakebr_human,10,14,12
fakebr:104,fakebr:104-6,fakebr,human,fakebr_human,19,25,14
fakebr:104,fakebr:104-7,fakebr,human,fakebr_human,52,71,30
fakebr:104,fakebr:104-8,fakebr,human,fakebr_human,23,32,19
fakebr:104,fakebr:104-9,fakebr,human,fakebr_human,21,29,16
fakebr:104,fakebr:104-10,fakebr,human,fakebr_human,13,18,12
fakebr:104,fakebr:104-11,fakebr,human,fakebr_human,13,17,14
fakebr:104,fakebr:104-12,fakebr,human,fakebr_human,16,22,13
fakebr:104,fakebr:104-13,fakebr,human,fakebr_human,8,12,11
fakebr:104,fakebr:104-14,fakebr,human,fakebr_human,3,4,4
fakebr:104,fakebr:104-15,fakebr,human,fakebr_human,8,13,13
fakebr:104,fakebr:104-16,fakebr,human,fakebr_human,16,22,16
fakebr:104,fakebr:104-17,fakebr,human,fakebr_human,11,15,11
fakebr:104,fakebr:104-18,fakebr,human,fakebr_human,12,15,12
fakebr:104,fakebr:104-19,fakebr,human,fakebr_human,14,20,14
fakebr:104,fakebr:104-20,fakebr,human,fakebr_human,9,12,10
fakebr:104,fakebr:104-21,fakebr,human,fakebr_human,18,25,16
fakebr:104,fakebr:104-22,fakebr,human,fakebr_human,14,19,16
fakebr:104,fakebr:104-23,fakebr,human,fakebr_human,25,35,21
fakebr:104,fakebr:104-24,fakebr,human,fakebr_human,15,20,15
fakebr:104,fakebr:104-25,fakebr,human,fakebr_human,10,15,15
fakebr:104,fakebr:104-26,fakebr,human,fakebr_human,6,8,8
fakebr:104,fakebr:104-27,fakebr,human,fakebr_human,9,13,12
fakebr:104,fakebr:104-28,fakebr,human,fakebr_human,3,4,4
fakebr:104,fakebr:104-29,fakebr,human,fakebr_human,12,17,12
fakebr:104,fakebr:104-30,fakebr,human,fakebr_human,8,11,9
fakebr:104,fakebr:104-31,fakebr,human,fakebr_human,13,18,14
fakebr:104,fakebr:104-32,fakebr,human,fakebr_human,30,43,25
fakebr:104,fakebr:104-33,fakebr,human,fakebr_human,6,8,8
fakebr:104,fakebr:104-34,fakebr,human,fakebr_human,13,18,14
fakebr:104,fakebr:104-35,fakebr,human,fakebr_human,9,11,10
fakebr:104,fakebr:104-36,fakebr,human,fakebr_human,17,24,16
fakebr:104,fakebr:104-37,fakebr,human,fakebr_human,4,5,5
fakebr:104,fakebr:104-38,fakebr,human,fakebr_human,3,4,4
fakebr:104,fakebr:104-39,fakebr,human,fakebr_human,7,9,9
fakebr:104,fakebr:104-40,fakebr,human,fakebr_human,6,8,7
fakebr:104,fakebr:104-41,fakebr,human,fakebr_human,17,23,16
fakebr:104,fakebr:104-42,fakebr,human,fakebr_human,13,16,11
fakebr:104,fakebr:104-43,fakebr,human,fakebr_human,8,11,10
fakebr:104,fakebr:104-44,fakebr,human,fakebr_human,22,29,17
fakebr:104,fakebr:104-45,fakebr,human,fakebr_human,13,19,14
fakebr:104,fakebr:104-46,fakebr,human,fakebr_human,16,22,16
fakebr:104,fakebr:104-47,fakebr,human,fakebr_human,7,10,10
fakebr:104,fakebr:104-1,fakebr,machine,fakebr_machine,2,3,3
fakebr:104,fakebr:104-2,fakebr,machine,fakebr_machine,13,19,13
fakebr:104,fakebr:104-3,fakebr,machine,fakebr_machine,17,26,16
fakebr:104,fakebr:104-4,fakebr,machine,fakebr_machine,44,61,27
fakebr:104,fakebr:104-5,fakebr,machine,fakebr_machine,43,56,26
fakebr:104,fakebr:104-6,fakebr,machine,fakebr_machine,10,14,11
fakebr:104,fakebr:104-7,fakebr,machine,fakebr_machine,23,33,21
fakebr:104,fakebr:104-8,fakebr,machine,fakebr_machine,21,29,18
fakebr:104,fakebr:104-9,fakebr,machine,fakebr_machine,51,71,33
fakebr:104,fakebr:104-10,fakebr,machine,fakebr_machine,27,36,19
fakebr:104,fakebr:104-11,fakebr,machine,fakebr_machine,40,54,25
fakebr:104,fakebr:104-12,fakebr,machine,fakebr_machine,25,34,20
fakebr:104,fakebr:104-13,fakebr,machine,fakebr_machine,26,38,23
fakebr:104,fakebr:104-14,fakebr,machine,fakebr_machine,15,21,17
fakebr:104,fakebr:104-15,fakebr,machine,fakebr_machine,27,38,21
fakebr:1129,fakebr:1129-1,fakebr,human,fakebr_human,8,12,10
fakebr:1129,fakebr:1129-2,fakebr,human,fakebr_human,12,17,11
fakebr:1129,fakebr:1129-3,fakebr,human,fakebr_human,13,17,12
fakebr:1129,fakebr:1129-4,fakebr,human,fakebr_human,12,18,15
fakebr:1129,fakebr:1129-5,fakebr,human,fakebr_human,24,36,23
fakebr:1129,fakebr:1129-6,fakebr,human,fakebr_human,68,96,39
fakebr:1129,fakebr:1129-7,fakebr,human,fakebr_human,26,37,21
fakebr:1129,fakebr:1129-8,fakebr,human,fakebr_human,34,48,25
fakebr:1129,fakebr:1129-9,fakebr,human,fakebr_human,21,29,19
fakebr:1129,fakebr:1129-10,fakebr,human,fakebr_human,22,30,18
fakebr:1129,fakebr:1129-11,fakebr,human,fakebr_human,14,20,13
fakebr:1129,fakebr:1129-12,fakebr,human,fakebr_human,15,21,15
fakebr:1129,fakebr:1129-13,fakebr,human,fakebr_human,9,13,11
fakebr:1129,fakebr:1129-14,fakebr,human,fakebr_human,31,42,22
fakebr:1129,fakebr:1129-1,fakebr,machine,fakebr_machine,2,3,3
fakebr:1129,fakebr:1129-2,fakebr,machine,fakebr_machine,20,27,16
fakebr:1129,fakebr:1129-3,fakebr,machine,fakebr_machine,20,28,19
fakebr:1129,fakebr:1129-4,fakebr,machine,fakebr_machine,11,14,10
fakebr:1129,fakebr:1129-5,fakebr,machine,fakebr_machine,57,78,34
fakebr:1129,fakebr:1129-6,fakebr,machine,fakebr_machine,32,42,21
fakebr:1129,fakebr:1129-7,fakebr,machine,fakebr_machine,21,28,16
fakebr:1129,fakebr:1129-8,fakebr,machine,fakebr_machine,10,14,10
fakebr:1129,fakebr:1129-9,fakebr,machine,fakebr_machine,38,54,25
fakebr:1129,fakebr:1129-10,fakebr,machine,fakebr_machine,22,32,21
fakebr:1129,fakebr:1129-11,fakebr,machine,fakebr_machine,10,14,13
fakebr:1129,fakebr:1129-12,fakebr,machine,fakebr_machine,7,9,9
fakebr:1129,fakebr:1129-13,fakebr,machine,fakebr_machine,15,20,12
fakebr:1129,fakebr:1129-14,fakebr,machine,fakebr_machine,10,13,10
fakebr:1129,fakebr:1129-15,fakebr,machine,fakebr_machine,7,11,9
fakebr:1129,fakebr:1129-16,fakebr,machine,fakebr_machine,17,24,16
fakebr:1129,fakebr:1129-17,fakebr,machine,fakebr_machine,14,20,14
fakebr:1129,fakebr:1129-18,fakebr,machine,fakebr_machine,22,31,16
fakebr:1129,fakebr:1129-19,fakebr,machine,fakebr_machine,18,28,21
fakebr:1129,fakebr:1129-20,fakebr,machine,fakebr_machine,8,12,11
fakebr:1129,fakebr:1129-21,fakebr,machine,fakebr_machine,10,14,12
fakebr:1129,fakebr:1129-22,fakebr,machine,fakebr_machine,28,40,23
fakebr:1129,fakebr:1129-23,fakebr,machine,fakebr_machine,13,19,17
fakebr:1129,fakebr:1129-24,fakebr,machine,fakebr_machine,31,43,23
fakebr:1129,fakebr:1129-25,fakebr,machine,fakebr_machine,4,6,6
fakebr:1129,fakebr:1129-26,fakebr,machine,fakebr_machine,6,7,5
fakebr:1129,fakebr:1129-27,fakebr,machine,fakebr_machine,34,48,25
fakebr:1129,fakebr:1129-28,fakebr,machine,fakebr_machine,12,16,12
fakebr:1129,fakebr:1129-29,fakebr,machine,fakebr_machine,24,34,21
fakebr:1129,fakebr:1129-30,fakebr,machine,fakebr_machine,3,4,4
fakebr:1129,fakebr:1129-31,fakebr,machine,fakebr_machine,3,4,4
fakebr:1129,fakebr:1129-32,fakebr,machine,fakebr_machine,20,28,17
fakebr:1129,fakebr:1129-33,fakebr,machine,fakebr_machine,28,38,20
fakebr:1129,fakebr:1129-34,fakebr,machine,fakebr_machine,3,4,4
fakebr:1129,fakebr:1129-35,fakebr,machine,fakebr_machine,8,10,8
fakebr:1129,fakebr:1129-36,fakebr,machine,fakebr_machine,18,25,15
fakebr:1129,fakebr:1129-37,fakebr,machine,fakebr_machine,10,13,11
fakebr:1129,fakebr:1129-38,fakebr,machine,fakebr_machine,18,26,15
fakebr:1129,fakebr:1129-39,fakebr,machine,fakebr_machine,6,9,9
fakebr:1129,fakebr:1129-40,fakebr,machine,fakebr_machine,4,5,5
fakebr:1129,fakebr:1129-41,fakebr,machine,fakebr_machine,30,43,21
fakebr:1129,fakebr:1129-42,fakebr,machine,fakebr_machine,13,18,15
fakebr:1129,fakebr:1129-43,fakebr,machine,fakebr_machine,4,5,4
fakebr:1129,fakebr:1129-44,fakebr,machine,fakebr_machine,3,4,4
fakebr:1129,fakebr:1129-45,fakebr,machine,fakebr_machine,16,22,15
fakebr:1129,fakebr:1129-46,fakebr,machine,fakebr_machine,11,16,14
fakebr:1129,fakebr:1129-47,fakebr,machine,fakebr_machine,24,35,21
fakebr:1129,fakebr:1129-48,fakebr,machine,fakebr_machine,11,14,9
fakebr:1129,fakebr:1129-49,fakebr,machine,fakebr_machine,25,35,20
fakebr:1129,fakebr:1129-50,fakebr,machine,fakebr_machine,18,25,14
fakebr:1129,fakebr:1129-51,fakebr,machine,fakebr_machine,25,34,19
fakebr:1129,fakebr:1129-52,fakebr,machine,fakebr_machine,7,10,9
fakebr:1129,fakebr:1129-53,fakebr,machine,fakebr_machine,25,36,18
fakebr:1129,fakebr:1129-54,fakebr,machine,fakebr_machine,8,11,10
fakebr:1129,fakebr:1129-55,fakebr,machine,fakebr_machine,6,9,9
fakebr:1129,fakebr:1129-56,fakebr,machine,fakebr_machine,8,12,10
fakebr:1129,fakebr:1129-57,fakebr,machine,fakebr_machine,9,12,10
fakebr:1129,fakebr:1129-58,fakebr,machine,fakebr_machine,7,9,9
fakebr:1129,fakebr:1129-59,fakebr,machine,fakebr_machine,15,21,14
fakebr:2623,fakebr:2623-1,fakebr,human,fakebr_human,16,23,14
fakebr:2623,fakebr:2623-2,fakebr,human,fakebr_human,5,7,6
fakebr:2623,fakebr:2623-3,fakebr,human,fakebr_human,11,16,13
fakebr:2623,fakebr:2623-4,fakebr,human,fakebr_human,25,36,22
fakebr:2623,fakebr:2623-5,fakebr,human,fakebr_human,27,38,21
fakebr:2623,fakebr:2623-6,fakebr,human,fakebr_human,36,49,23
fakebr:2623,fakebr:2623-7,fakebr,human,fakebr_human,36,48,19
fakebr:2623,fakebr:2623-8,fakebr,human,fakebr_human,9,12,10
fakebr:2623,fakebr:2623-9,fakebr,human,fakebr_human,23,31,19
fakebr:2623,fakebr:2623-10,fakebr,human,fakebr_human,25,36,20
fakebr:2623,fakebr:2623-11,fakebr,human,fakebr_human,16,22,15
fakebr:2623,fakebr:2623-1,fakebr,machine,fakebr_machine,5,7,7
fakebr:2623,fakebr:2623-2,fakebr,machine,fakebr_machine,18,25,17
fakebr:2623,fakebr:2623-3,fakebr,machine,fakebr_machine,19,26,17
fakebr:2623,fakebr:2623-4,fakebr,machine,fakebr_machine,43,59,25
fakebr:2623,fakebr:2623-5,fakebr,machine,fakebr_machine,28,40,20
fakebr:2623,fakebr:2623-6,fakebr,machine,fakebr_machine,40,54,25
fakebr:2623,fakebr:2623-7,fakebr,machine,fakebr_machine,28,37,18
fakebr:2623,fakebr:2623-8,fakebr,machine,fakebr_machine,17,25,18
fakebr:2623,fakebr:2623-9,fakebr,machine,fakebr_machine,28,38,20
fakebr:2623,fakebr:2623-10,fakebr,machine,fakebr_machine,26,37,22
fakebr:2623,fakebr:2623-11,fakebr,machine,fakebr_machine,28,39,20
fakebr:2623,fakebr:2623-12,fakebr,machine,fakebr_machine,39,51,24
fakebr:2623,fakebr:2623-13,fakebr,machine,fakebr_machine,19,28,17
fakebr:2623,fakebr:2623-14,fakebr,machine,fakebr_machine,26,35,21
fakebr:2623,fakebr:2623-15,fakebr,machine,fakebr_machine,29,40,23
fakebr:2623,fakebr:2623-16,fakebr,machine,fakebr_machine,19,27,17
fakebr:2623,fakebr:2623-17,fakebr,machine,fakebr_machine,13,17,12
fakebr:2623,fakebr:2623-18,fakebr,machine,fakebr_machine,11,15,12
fakebr:2623,fakebr:2623-19,fakebr,machine,fakebr_machine,15,21,16
fakebr:2623,fakebr:2623-20,fakebr,machine,fakebr_machine,12,17,14
fakebr:2623,fakebr:2623-21,fakebr,machine,fakebr_machine,21,29,17
fakebr:2623,fakebr:2623-22,fakebr,machine,fakebr_machine,13,18,14
fakebr:2623,fakebr:2623-23,fakebr,machine,fakebr_machine,27,39,20
fakebr:2623,fakebr:2623-24,fakebr,machine,fakebr_machine,14,20,15
fakebr:2623,fakebr:2623-25,fakebr,machine,fakebr_machine,17,24,15
fakebr:2623,fakebr:2623-26,fakebr,machine,fakebr_machine,31,43,24
fakebr:2623,fakebr:2623-27,fakebr,machine,fakebr_machine,20,27,15
fakebr:2623,fakebr:2623-28,fakebr,machine,fakebr_machine,15,21,15
fakebr:2623,fakebr:2623-29,fakebr,machine,fakebr_machine,33,45,20
fakebr:3020,fakebr:3020-1,fakebr,human,fakebr_human,5,6,6
fakebr:3020,fakebr:3020-2,fakebr,human,fakebr_human,14,20,14
fakebr:3020,fakebr:3020-3,fakebr,human,fakebr_human,33,46,23
fakebr:3020,fakebr:3020-4,fakebr,human,fakebr_human,16,23,14
fakebr:3020,fakebr:3020-5,fakebr,human,fakebr_human,20,27,15
fakebr:3020,fakebr:3020-6,fakebr,human,fakebr_human,21,28,16
fakebr:3020,fakebr:3020-7,fakebr,human,fakebr_human,23,32,19
fakebr:3020,fakebr:3020-1,fakebr,machine,fakebr_machine,15,21,16
fakebr:3020,fakebr:3020-2,fakebr,machine,fakebr_machine,12,17,12
fakebr:3020,fakebr:3020-3,fakebr,machine,fakebr_machine,19,27,16
fakebr:3020,fakebr:3020-4,fakebr,machine,fakebr_machine,38,52,23
fakebr:3020,fakebr:3020-5,fakebr,machine,fakebr_machine,41,57,29
fakebr:3020,fakebr:3020-6,fakebr,machine,fakebr_machine,53,72,31
fakebr:3020,fakebr:3020-7,fakebr,machine,fakebr_machine,25,34,20
fakebr:3020,fakebr:3020-8,fakebr,machine,fakebr_machine,34,47,23
fakebr:3020,fakebr:3020-9,fakebr,machine,fakebr_machine,26,37,23
fakebr:3020,fakebr:3020-10,fakebr,machine,fakebr_machine,38,55,29
fakebr:3020,fakebr:3020-11,fakebr,machine,fakebr_machine,39,56,28
fakebr:3020,fakebr:3020-12,fakebr,machine,fakebr_machine,30,41,20
fakebr:3020,fakebr:3020-13,fakebr,machine,fakebr_machine,32,44,17
fakebr:3020,fakebr:3020-14,fakebr,machine,fakebr_machine,25,37,20
fakebr:3020,fakebr:3020-15,fakebr,machine,fakebr_machine,19,26,20
fakebr:3020,fakebr:3020-16,fakebr,machine,fakebr_machine,32,44,23
fakebr:3020,fakebr:3020-17,fakebr,machine,fakebr_machine,26,35,17
fakebr:3041,fakebr:3041-1,fakebr,human,fakebr_human,11,15,11
fakebr:3041,fakebr:3041-2,fakebr,human,fakebr_human,5,6,6
fakebr:3041,fakebr:3041-3,fakebr,human,fakebr_human,30,41,18
fakebr:3041,fakebr:3041-4,fakebr,human,fakebr_human,36,50,25
fakebr:3041,fakebr:3041-5,fakebr,human,fakebr_human,5,7,5
fakebr:3041,fakebr:3041-6,fakebr,human,fakebr_human,36,51,24
fakebr:3041,fakebr:3041-7,fakebr,human,fakebr_human,13,17,13
fakebr:3041,fakebr:3041-8,fakebr,human,fakebr_human,45,61,25
fakebr:3041,fakebr:3041-9,fakebr,human,fakebr_human,19,26,17
fakebr:3041,fakebr:3041-1,fakebr,machine,fakebr_machine,9,13,10
fakebr:3041,fakebr:3041-2,fakebr,machine,fakebr_machine,16,23,16
fakebr:3041,fakebr:3041-3,fakebr,machine,fakebr_machine,37,52,23
fakebr:3041,fakebr:3041-4,fakebr,machine,fakebr_machine,56,77,26
fakebr:3041,fakebr:3041-5,fakebr,machine,fakebr_machine,25,38,24
fakebr:3041,fakebr:3041-6,fakebr,machine,fakebr_machine,27,37,18
fakebr:3041,fakebr:3041-7,fakebr,machine,fakebr_machine,38,53,27
fakebr:3041,fakebr:3041-8,fakebr,machine,fakebr_machine,27,35,16
fakebr:3041,fakebr:3041-9,fakebr,machine,fakebr_machine,14,19,13
fakebr:3041,fakebr:3041-10,fakebr,machine,fakebr_machine,27,39,24
fakebr:3041,fakebr:3041-11,fakebr,machine,fakebr_machine,23,31,17
fakebr:3041,fakebr:3041-12,fakebr,machine,fakebr_machine,3,4,4
fakebr:3041,fakebr:3041-13,fakebr,machine,fakebr_machine,11,13,10
fakebr:3041,fakebr:3041-14,fakebr,machine,fakebr_machine,21,29,16
fakebr:3041,fakebr:3041-15,fakebr,machine,fakebr_machine,8,9,8
fakebr:3041,fakebr:3041-16,fakebr,machine,fakebr_machine,12,16,9
fakebr:3041,fakebr:3041-17,fakebr,machine,fakebr_machine,25,34,19
fakebr:3041,fakebr:3041-18,fakebr,machine,fakebr_machine,25,38,18
fakebr:3041,fakebr:3041-19,fakebr,machine,fakebr_machine,16,21,16
fakebr:3041,fakebr:3041-20,fakebr,machine,fakebr_machine,3,4,4
fakebr:3041,fakebr:3041-21,fakebr,machine,fakebr_machine,28,39,20
fakebr:3041,fakebr:3041-22,fakebr,machine,fakebr_machine,20,30,19
fakebr:3041,fakebr:3041-23,fakebr,machine,fakebr_machine,36,52,26
fakebr:3041,fakebr:3041-24,fakebr,machine,fakebr_machine,22,29,17
fakebr:3041,fakebr:3041-25,fakebr,machine,fakebr_machine,36,50,26
fakebr:421,fakebr:421-1,fakebr,human,fakebr_human,18,24,16
fakebr:421,fakebr:421-2,fakebr,human,fakebr_human,7,10,9
fakebr:421,fakebr:421-3,fakebr,human,fakebr_human,27,38,18
fakebr:421,fakebr:421-4,fakebr,human,fakebr_human,9,11,10
fakebr:421,fakebr:421-5,fakebr,human,fakebr_human,18,26,18
fakebr:421,fakebr:421-6,fakebr,human,fakebr_human,21,31,21
fakebr:421,fakebr:421-7,fakebr,human,fakebr_human,24,33,19
fakebr:421,fakebr:421-8,fakebr,human,fakebr_human,25,33,19
fakebr:421,fakebr:421-9,fakebr,human,fakebr_human,23,33,21
fakebr:421,fakebr:421-10,fakebr,human,fakebr_human,28,38,20
fakebr:421,fakebr:421-11,fakebr,human,fakebr_human,25,33,19
fakebr:421,fakebr:421-12,fakebr,human,fakebr_human,11,15,11
fakebr:421,fakebr:421-1,fakebr,machine,fakebr_machine,2,3,3
fakebr:421,fakebr:421-2,fakebr,machine,fakebr_machine,13,19,14
fakebr:421,fakebr:421-3,fakebr,machine,fakebr_machine,50,69,28
fakebr:421,fakebr:421-4,fakebr,machine,fakebr_machine,25,34,19
fakebr:421,fakebr:421-5,fakebr,machine,fakebr_machine,25,36,21
fakebr:421,fakebr:421-6,fakebr,machine,fakebr_machine,30,41,21
fakebr:421,fakebr:421-7,fakebr,machine,fakebr_machine,37,50,23
fakebr:421,fakebr:421-8,fakebr,machine,fakebr_machine,30,41,24
fakebr:421,fakebr:421-9,fakebr,machine,fakebr_machine,44,61,27
fakebr:421,fakebr:421-10,fakebr,machine,fakebr_machine,22,29,16
fakebr:421,fakebr:421-11,fakebr,machine,fakebr_machine,28,39,22
fakebr:421,fakebr:421-12,fakebr,machine,fakebr_machine,14,18,13
fakebr:421,fakebr:421-13,fakebr,machine,fakebr_machine,10,14,11
fakebr:421,fakebr:421-14,fakebr,machine,fakebr_machine,45,60,28
fakebr:421,fakebr:421-15,fakebr,machine,fakebr_machine,14,18,13
fakebr:421,fakebr:421-16,fakebr,machine,fakebr_machine,45,61,26
fakebr:421,fakebr:421-17,fakebr,machine,fakebr_machine,13,18,14
fakebr:421,fakebr:421-18,fakebr,machine,fakebr_machine,29,40,22
fakebr:421,fakebr:421-19,fakebr,machine,fakebr_machine,17,22,14
fakebr:421,fakebr:421-20,fakebr,machine,fakebr_machine,40,58,30
fakebr:421,fakebr:421-21,fakebr,machine,fakebr_machine,14,19,11
fakebr:421,fakebr:421-22,fakebr,machine,fakebr_machine,8,12,12
fakebr:421,fakebr:421-23,fakebr,machine,fakebr_machine,8,12,10
fakebr:458,fakebr:458-1,fakebr,human,fakebr_human,6,8,7
fakebr:458,fakebr:458-2,fakebr,human,fakebr_human,11,15,12
fakebr:458,fakebr:458-3,fakebr,human,fakebr_human,32,42,17
fakebr:458,fakebr:458-4,fakebr,human,fakebr_human,30,45,24
fakebr:458,fakebr:458-5,fakebr,human,fakebr_human,40,55,25
fakebr:458,fakebr:458-6,fakebr,human,fakebr_human,20,26,12
fakebr:458,fakebr:458-7,fakebr,human,fakebr_human,32,41,17
fakebr:458,fakebr:458-8,fakebr,human,fakebr_human,16,25,18
fakebr:458,fakebr:458-9,fakebr,human,fakebr_human,30,41,22
fakebr:458,fakebr:458-10,fakebr,human,fakebr_human,4,6,6
fakebr:458,fakebr:458-11,fakebr,human,fakebr_human,13,16,12
fakebr:458,fakebr:458-12,fakebr,human,fakebr_human,27,37,22
fakebr:458,fakebr:458-13,fakebr,human,fakebr_human,21,29,18
fakebr:458,fakebr:458-14,fakebr,human,fakebr_human,36,50,26
fakebr:458,fakebr:458-15,fakebr,human,fakebr_human,50,71,31
fakebr:458,fakebr:458-1,fakebr,machine,fakebr_machine,2,3,3
fakebr:458,fakebr:458-2,fakebr,machine,fakebr_machine,17,23,16
fakebr:458,fakebr:458-3,fakebr,machine,fakebr_machine,6,9,8
fakebr:458,fakebr:458-4,fakebr,machine,fakebr_machine,28,39,21
fakebr:458,fakebr:458-5,fakebr,machine,fakebr_machine,26,36,20
fakebr:458,fakebr:458-6,fakebr,machine,fakebr_machine,23,31,16
fakebr:458,fakebr:458-7,fakebr,machine,fakebr_machine,14,19,15
fakebr:458,fakebr:458-8,fakebr,machine,fakebr_machine,20,28,17
fakebr:458,fakebr:458-9,fakebr,machine,fakebr_machine,4,5,5
fakebr:458,fakebr:458-10,fakebr,machine,fakebr_machine,39,55,28
fakebr:458,fakebr:458-11,fakebr,machine,fakebr_machine,16,21,13
fakebr:458,fakebr:458-12,fakebr,machine,fakebr_machine,21,28,17
fakebr:458,fakebr:458-13,fakebr,machine,fakebr_machine,12,15,10
fakebr:458,fakebr:458-14,fakebr,machine,fakebr_machine,17,22,14
fakebr:458,fakebr:458-15,fakebr,machine,fakebr_machine,13,17,13
fakebr:458,fakebr:458-16,fakebr,machine,fakebr_machine,8,11,10
fakebr:458,fakebr:458-17,fakebr,machine,fakebr_machine,15,19,10
fakebr:458,fakebr:458-18,fakebr,machine,fakebr_machine,21,28,16
fakebr:458,fakebr:458-19,fakebr,machine,fakebr_machine,8,11,11
fakebr:458,fakebr:458-20,fakebr,machine,fakebr_machine,9,12,9
fakebr:458,fakebr:458-21,fakebr,machine,fakebr_machine,7,11,11
fakebr:573,fakebr:573-1,fakebr,human,fakebr_human,9,13,9
fakebr:573,fakebr:573-2,fakebr,human,fakebr_human,29,40,20
fakebr:573,fakebr:573-3,fakebr,human,fakebr_human,32,46,22
fakebr:573,fakebr:573-4,fakebr,human,fakebr_human,30,40,17
fakebr:573,fakebr:573-5,fakebr,human,fakebr_human,43,60,28
fakebr:573,fakebr:573-6,fakebr,human,fakebr_human,12,17,13
fakebr:573,fakebr:573-7,fakebr,human,fakebr_human,17,22,15
fakebr:573,fakebr:573-8,fakebr,human,fakebr_human,43,58,25
fakebr:573,fakebr:573-9,fakebr,human,fakebr_human,25,33,19
fakebr:573,fakebr:573-10,fakebr,human,fakebr_human,5,7,7
fakebr:573,fakebr:573-11,fakebr,human,fakebr_human,8,11,9
fakebr:573,fakebr:573-12,fakebr,human,fakebr_human,22,31,20
fakebr:573,fakebr:573-1,fakebr,machine,fakebr_machine,2,3,3
fakebr:573,fakebr:573-2,fakebr,machine,fakebr_machine,26,38,16
fakebr:573,fakebr:573-3,fakebr,machine,fakebr_machine,49,67,26
fakebr:573,fakebr:573-4,fakebr,machine,fakebr_machine,44,60,27
fakebr:573,fakebr:573-5,fakebr,machine,fakebr_machine,25,35,20
fakebr:573,fakebr:573-6,fakebr,machine,fakebr_machine,39,55,26
fakebr:573,fakebr:573-7,fakebr,machine,fakebr_machine,64,87,31
fakebr:573,fakebr:573-8,fakebr,machine,fakebr_machine,42,59,28
fakebr:573,fakebr:573-9,fakebr,machine,fakebr_machine,30,42,18
fakebr:573,fakebr:573-10,fakebr,machine,fakebr_machine,27,39,23
fakebr:573,fakebr:573-11,fakebr,machine,fakebr_machine,16,23,18
fakebr:573,fakebr:573-12,fakebr,machine,fakebr_machine,28,40,20
fakebr:573,fakebr:573-13,fakebr,machine,fakebr_machine,42,58,26
fakebr:573,fakebr:573-14,fakebr,machine,fakebr_machine,25,35,22
fakebr:573,fakebr:573-15,fakebr,machine,fakebr_machine,26,37,21
fakebr:573,fakebr:573-16,fakebr,machine,fakebr_machine,11,16,13
fakebr:573,fakebr:573-17,fakebr,machine,fakebr_machine,39,54,24
fakebr:573,fakebr:573-18,fakebr,machine,fakebr_machine,38,50,24
fakebr:573,fakebr:573-19,fakebr,machine,fakebr_machine,41,56,26
fakebr:573,fakebr:573-20,fakebr,machine,fakebr_machine,22,31,15
