rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"VERB(NOUN/obl:em, *)",0.027306549117582797,0.010122978532241287,0.01718357058534151,0.01718357058534151,8,8,40.0,40.0,228.0,0.40091102134372203,0.5961615937491553,medium,human,0.7156462093724988,False
"PROPN(ADP/case, *)",0.002787150814558427,0.019943658711042773,-0.017156507896484346,0.017156507896484346,1,5,5.0,25.0,159.5,0.08159674991712296,-0.48874171354240126,small,machine,0.3141474871809234,False
"NOUN(*, NOUN/nmod:sobre)",0.0,0.016846321715480325,-0.016846321715480325,0.016846321715480325,0,7,0.0,35.0,130.0,0.0045320590791432455,-1.0225554721441703,large,machine,0.0498526498705757,True
SYM(*),0.016803931430355676,0.0330096242693287,-0.016205692838973024,0.016205692838973024,5,8,25.0,40.0,175.0,0.42586746019054933,-0.3264656909239834,small,machine,0.7156462093724988,False
"NOUN(*, NOUN/nmod:de, PRON/ref)",0.0,0.014334924422015425,-0.014334924422015425,0.014334924422015425,0,7,0.0,35.0,130.0,0.0045320590791432455,-0.9597372582840995,large,machine,0.0498526498705757,True
"VERB(*, VERB/advcl:para)",0.008847167841384028,0.023072454398424543,-0.014225286557040515,0.014225286557040515,4,14,20.0,70.0,115.0,0.012311204314626047,-0.6807265217930513,medium,machine,0.10532919246957839,False
"VERB(NOUN/nsubj, *, NOUN/obl:por)",0.0,0.01310362394409913,-0.01310362394409913,0.01310362394409913,0,5,0.0,25.0,150.0,0.019798992920099685,-0.8024876658941964,large,machine,0.11371224970746317,False
"NOUN(*, PROPN/nmod:de, PRON/ref)",0.0,0.01245961102396641,-0.01245961102396641,0.01245961102396641,0,7,0.0,35.0,130.0,0.0045320590791432455,-0.9711282401176408,large,machine,0.0498526498705757,True
"VERB(PRON/nsubj, *)",0.01966491048192833,0.008118336696303557,0.011546573785624775,0.011546573785624775,5,5,25.0,25.0,211.5,0.695599738449454,0.3971678379940306,small,human,0.8650594931330305,False
"NOUN(*, NOUN/nmod:em)",0.036200954229729986,0.02485232999516793,0.011348624234562055,0.011348624234562055,15,16,75.0,80.0,252.0,0.161217845293678,0.4692708087813257,small,human,0.4345971408994098,False
"PROPN(*, PROPN/conj:e, PROPN/conj:e)",0.0,0.011232616444312223,-0.011232616444312223,0.011232616444312223,0,5,0.0,25.0,150.0,0.019798992920099685,-0.7818884116856281,medium,machine,0.11371224970746317,False
VERB(*),0.18362231650131947,0.17267310450929577,0.0109492119920237,0.0109492119920237,19,20,95.0,100.0,193.0,0.8604309737352772,0.09951510375394688,negligible,human,0.9201831246891159,False
"PRON(*, PRON/ref)",0.01891691555338699,0.008814105450134,0.010102810103252988,0.010102810103252988,7,5,35.0,25.0,232.5,0.2856414699717621,0.45599461828585264,small,human,0.5498598296956421,False
AUX(*),0.01869003525060931,0.008600873095690966,0.010089162154918343,0.010089162154918343,6,4,30.0,20.0,225.0,0.38350370813037604,0.3701275301595513,small,human,0.703090131572356,False
"NOUN(*, NUM/nmod:de)",0.01871635802639829,0.008640626060176376,0.010075731966221912,0.010075731966221912,5,4,25.0,20.0,215.0,0.5916914280675738,0.33739107815438113,small,human,0.813575713592914,False
"VERB(*, NOUN/obl:como)",0.002479810732011634,0.012543878121572195,-0.01006406738956056,0.01006406738956056,1,7,5.0,35.0,143.5,0.03015587349716632,-0.6851648613144193,medium,machine,0.1451251412051129,False
"VERB(*, PROPN/obl:em)",0.021477263793152332,0.011654352736706187,0.009822911056446145,0.009822911056446145,3,7,15.0,35.0,163.5,0.2003655323906165,0.21165462874554258,small,human,0.44080417125935634,False
NUM(*),0.029768459883094935,0.039512549029474625,-0.00974408914637969,0.00974408914637969,8,13,40.0,65.0,154.0,0.19278394887396721,-0.21791556758200592,small,machine,0.44080417125935634,False
"VERB(NOUN/nsubj, *, VERB/advcl:por)",0.0,0.009435365969561427,-0.009435365969561427,0.009435365969561427,0,6,0.0,30.0,140.0,0.009584367926958772,-0.893965358931799,large,machine,0.09224954129697818,False
"NOUN(*, NOUN/nmod:por)",0.01143905080474954,0.00228377916126586,0.00915527164348368,0.00915527164348368,3,2,15.0,10.0,213.0,0.5562517286918012,0.45008785734307694,small,human,0.7787524201685216,False
"ADJ(NOUN/nsubj, *)",0.0025601338571739343,0.01161482528253609,-0.009054691425362155,0.009054691425362155,1,5,5.0,25.0,160.5,0.08951565585589712,-0.5190735214094829,medium,machine,0.32321527285277474,False
"NOUN(*, NOUN/nmod:de, NOUN/nmod:de)",0.0220982919665126,0.013059492091214483,0.009038799875298119,0.009038799875298119,5,10,25.0,50.0,175.0,0.4459648172551115,0.27232901788111763,small,human,0.7156462093724988,False
SCONJ(*),0.007314980248587941,0.01608035914251471,-0.00876537889392677,0.00876537889392677,3,7,15.0,35.0,160.5,0.1653746629857269,-0.3796712092453182,small,machine,0.4345971408994098,False
"VERB(NOUN/nsubj, *, NOUN/obl:em)",0.012377396129026847,0.021138704783150386,-0.008761308654123539,0.008761308654123539,4,11,20.0,55.0,140.0,0.06417548408102275,-0.33425486664866066,small,machine,0.2600795933809869,False
"VERB(*, NOUN/obj)",0.014012907800750336,0.005264754691943761,0.008748153108806575,0.008748153108806575,4,3,20.0,15.0,216.0,0.5266974367880024,0.3918629704986504,small,human,0.7510315302347441,False
"VERB(*, NOUN/obl:de)",0.023253089066727455,0.014635787492986389,0.008617301573741066,0.008617301573741066,8,11,40.0,55.0,208.0,0.8263878381278349,0.34164024493065515,small,human,0.9090266219406185,False
"NOUN(*, NOUN/nmod:de, NOUN/nmod:em)",0.006429436884862262,0.01475773301317338,-0.008328296128311118,0.008328296128311118,2,5,10.0,25.0,170.0,0.22826219484613985,-0.27355049275799437,small,machine,0.4750321352203451,False
"VERB(*, NOUN/obl:em)",0.039279460870437724,0.04757264385680202,-0.008293182986364299,0.008293182986364299,13,17,65.0,85.0,163.5,0.32638157196312156,-0.20119058965804326,small,machine,0.6129605131990331,False
"VERB(*, VERB/conj:mas)",0.018512942672717282,0.01042977750965646,0.008083165163060822,0.008083165163060822,4,6,20.0,30.0,191.0,0.7623907247332706,0.2602134682783273,small,human,0.8650594931330305,False
"ADV(*, PRON/obl:de)",0.0014700798892728964,0.00952301605717672,-0.008052936167903825,0.008052936167903825,1,4,5.0,20.0,168.0,0.13812397547208768,-0.5358378167277521,medium,machine,0.4090594658211828,False
"VERB(*, NOUN/obl:com)",0.012034670374710088,0.019634396077445392,-0.007599725702735304,0.007599725702735304,5,13,25.0,65.0,135.5,0.05798170133087958,-0.34325020504371767,small,machine,0.2600795933809869,False
ADV(*),0.02193202863708819,0.01471017681185655,0.007221851825231641,0.007221851825231641,4,7,20.0,35.0,177.0,0.4392291274156237,0.159097423404662,negligible,human,0.7156462093724988,False
"VERB(*, VERB/xcomp)",0.012074370366614275,0.0055914078804285994,0.006482962486185675,0.006482962486185675,2,3,10.0,15.0,193.0,0.7596218659702029,0.21076420537690582,small,human,0.8650594931330305,False
"VERB(*, NOUN/obl:por)",0.007039328270243816,0.013383195497545127,-0.006343867227301311,0.006343867227301311,2,6,10.0,30.0,164.0,0.16932356138938043,-0.2815543940069935,small,machine,0.4345971408994098,False
"NUM(*, NOUN/nmod:de)",0.008801736135233277,0.015144425820015078,-0.006342689684781801,0.006342689684781801,2,7,10.0,35.0,154.0,0.0923472208150785,-0.24698803744783437,small,machine,0.32321527285277474,False
"VERB(NOUN/nsubj, *, NOUN/obl:a)",0.0025601338571739343,0.008536932278258436,-0.005976798421084502,0.005976798421084502,1,5,5.0,25.0,162.5,0.10720513919522957,-0.43576618439912856,small,machine,0.3301918287213071,False
"NOUN(*, NOUN/nmod:com)",0.008519737946541856,0.01446956426258238,-0.005949826316040524,0.005949826316040524,3,10,15.0,50.0,142.0,0.06164676614955483,-0.3068596061370903,small,machine,0.2600795933809869,False
"VERB(*, NOUN/obl:após)",0.0034125925116128275,0.009030900712475599,-0.0056183082008627715,0.0056183082008627715,1,5,5.0,25.0,162.5,0.10720513919522957,-0.3529202111598662,small,machine,0.3301918287213071,False
"VERB(NOUN/nsubj:pass, *)",0.010493874339574575,0.01545774402165756,-0.004963869682082985,0.004963869682082985,3,12,15.0,60.0,124.0,0.018839301858015956,-0.21632611350084624,small,machine,0.11371224970746317,False
"NOUN(*, NOUN/nmod:de)",0.15715372261119342,0.1525082417372982,0.004645480873895214,0.004645480873895214,19,20,95.0,100.0,192.0,0.8392322130718609,0.06153695155514622,negligible,human,0.9101532451624408,False
"ADJ(*, NOUN/obl:a)",0.0035554287631058305,0.00815232783375805,-0.004596899070652219,0.004596899070652219,2,3,10.0,15.0,189.0,0.6211146917039807,-0.2554825938681552,small,machine,0.8271490557087501,False
"NOUN(*, VERB/acl:de)",0.004280970020560428,0.008776633376494192,-0.004495663355933765,0.004495663355933765,2,5,10.0,25.0,170.0,0.22826219484613985,-0.28997711110175944,small,machine,0.4750321352203451,False
"VERB(PROPN/nsubj, *)",0.010245432905342947,0.014693156361833359,-0.004447723456490412,0.004447723456490412,3,7,15.0,35.0,166.5,0.24047449910005392,-0.18651567093953922,negligible,machine,0.4872772744922145,False
"NOUN(*, NOUN/nmod:de, NOUN/conj:e)",0.0050324986579471775,0.00910304902926407,-0.004070550371316893,0.004070550371316893,2,5,10.0,25.0,173.0,0.27911009610124127,-0.23756548861721682,small,machine,0.5498598296956421,False
"VERB(*, VERB/ccomp)",0.007350233310894486,0.011279346639471088,-0.003929113328576602,0.003929113328576602,2,4,10.0,20.0,182.0,0.4461171175309083,-0.15828496170837686,negligible,machine,0.7156462093724988,False
"NOUN(*, NOUN/conj:e, NOUN/conj:e)",0.011107720263222414,0.007224889989332866,0.0038828302738895485,0.0038828302738895485,3,4,15.0,20.0,193.0,0.7906436711110613,0.16051359632739687,negligible,human,0.8823125025442279,False
"VERB(ADP/mark, *)",0.011246282105156078,0.007383118023403239,0.0038631640817528394,0.0038631640817528394,2,4,10.0,20.0,184.0,0.49978407560785165,0.14315198069882268,negligible,human,0.7400648811885496,False
"VERB(*, VERB/conj:e)",0.0211902056558062,0.024720960198211312,-0.003530754542405111,0.003530754542405111,7,10,35.0,50.0,176.0,0.4800322911114484,-0.10456366379135983,negligible,machine,0.7392497283116306,False
"NOUN(*, PROPN/nmod:de)",0.06645474888923857,0.06969180791163951,-0.0032370590224009427,0.0032370590224009427,9,18,45.0,90.0,152.0,0.1910787741289055,-0.041747209416996195,negligible,machine,0.44080417125935634,False
"PROPN(*, PROPN/conj:e)",0.011086626503935711,0.014146995429910703,-0.003060368925974992,0.003060368925974992,3,8,15.0,40.0,158.0,0.15367513030691907,-0.12104093583592787,negligible,machine,0.4345971408994098,False
"PROPN(*, NOUN/conj:e)",0.00710381648746615,0.009985459404158657,-0.002881642916692507,0.002881642916692507,1,7,5.0,35.0,143.5,0.03015587349716632,-0.11900021917291641,negligible,machine,0.1451251412051129,False
"NOUN(*, NOUN/nmod:a)",0.015490674107403896,0.012756092543183615,0.0027345815642202814,0.0027345815642202814,7,9,35.0,45.0,198.5,0.9756321790731272,0.14057245851025768,negligible,human,1.0,False
ADP(*),0.06145864955587336,0.05878144859661623,0.0026772009592571297,0.0026772009592571297,12,15,60.0,75.0,186.0,0.7102091039456626,0.041523086176489206,negligible,human,0.8650594931330305,False
"VERB(*, NOUN/obl:para)",0.010443336997742417,0.007844173296727305,0.002599163701015112,0.002599163701015112,3,5,15.0,25.0,187.5,0.6422327219393262,0.12540161011074274,negligible,human,0.8381681286326801,False
"ADJ(*, NOUN/obl:em)",0.002940159778545793,0.005449922078129258,-0.002509762299583465,0.002509762299583465,1,4,5.0,20.0,172.0,0.19548596959845044,-0.2075059984537633,small,machine,0.44080417125935634,False
"NOUN(*, VERB/acl:para)",0.014070327434012464,0.011571145658070842,0.0024991817759416213,0.0024991817759416213,5,7,25.0,35.0,190.5,0.7639486432863127,0.1110103822901846,negligible,human,0.8650594931330305,False
"VERB(PRON/obj, *)",0.004497984281318807,0.006840874897950528,-0.0023428906166317216,0.0023428906166317216,2,4,10.0,20.0,181.0,0.4205648369563677,-0.16211470377635095,negligible,machine,0.7156462093724988,False
"VERB(*, NOUN/obl:durante)",0.009901410177599577,0.007613066590405682,0.002288343587193895,0.002288343587193895,2,3,10.0,15.0,193.0,0.7596218659702029,0.09119001246838948,negligible,human,0.8650594931330305,False
"PROPN(*, PROPN/nmod:de)",0.010373427706849845,0.008977353909755247,0.001396073797094598,0.001396073797094598,2,4,10.0,20.0,184.0,0.49978407560785165,0.049803443149596026,negligible,human,0.7400648811885496,False
"NOUN(*, PROPN/nmod:a)",0.006220815939337488,0.004940122701442395,0.0012806932378950928,0.0012806932378950928,2,3,10.0,15.0,193.0,0.7596218659702029,0.0805260639864264,negligible,human,0.8650594931330305,False
"NOUN(*, NOUN/nmod:de, NOUN/nmod:para)",0.005920627542902112,0.007174035200812426,-0.0012534076579103146,0.0012534076579103146,2,4,10.0,20.0,183.0,0.4725310774998194,-0.0743321430222922,negligible,machine,0.7392497283116306,False
"ADJ(*, ADJ/conj:e)",0.009824737231196784,0.008698641988598103,0.0011260952425986813,0.0011260952425986813,3,4,15.0,20.0,196.0,0.8863312464374042,0.05328143293141267,negligible,human,0.9283856050336262,False
"NOUN(*, NOUN/nmod:para)",0.010512689239953766,0.009854270059560544,0.0006584191803932216,0.0006584191803932216,4,4,20.0,20.0,204.0,0.8922147373050433,0.031198386232386587,negligible,human,0.9283856050336262,False
"NOUN(ADP/case, *, NOUN/nmod:de)",0.015139925420359513,0.01521302976238415,-7.310434202463696e-05,7.310434202463696e-05,5,5,25.0,25.0,200.5,1.0,-0.0024690237785754427,negligible,machine,1.0,False
"VERB(*, NOUN/obl:a)",0.014326909767762597,0.014372532916418174,-4.5623148655577275e-05,4.5623148655577275e-05,5,7,25.0,35.0,187.5,0.6888623234000723,-0.0016887498707596578,negligible,machine,0.8650594931330305,False
*(NOUN),0.00792472091983035,0.007950020908789948,-2.5299988959597702e-05,2.5299988959597702e-05,3,3,15.0,15.0,199.5,1.0,-0.0012710323963600766,negligible,machine,1.0,False
