uid,sent_id,source,group,dataset,words,rules,unique_rules
fakebr:1129,fakebr:1129-5,fakebr,human,fakebr_human,24,11,6
fakebr:1129,fakebr:1129-6,fakebr,human,fakebr_human,68,39,16
fakebr:1129,fakebr:1129-7,fakebr,human,fakebr_human,26,7,5
fakebr:1129,fakebr:1129-8,fakebr,human,fakebr_human,34,17,9
fakebr:1129,fakebr:1129-9,fakebr,human,fakebr_human,21,10,6
fakebr:1129,fakebr:1129-10,fakebr,human,fakebr_human,22,8,6
fakebr:1129,fakebr:1129-11,fakebr,human,fakebr_human,14,3,3
fakebr:1129,fakebr:1129-12,fakebr,human,fakebr_human,15,6,5
fakebr:1129,fakebr:1129-13,fakebr,human,fakebr_human,9,4,4
fakebr:1129,fakebr:1129-14,fakebr,human,fakebr_human,31,12,8
fakebr:1129,fakebr:1129-1,fakebr,machine,fakebr_machine,2,0,0
fakebr:1129,fakebr:1129-2,fakebr,machine,fakebr_machine,20,5,3
fakebr:1129,fakebr:1129-3,fakebr,machine,fakebr_machine,20,11,8
fakebr:1129,fakebr:1129-4,fakebr,machine,fakebr_machine,11,2,2
fakebr:1129,fakebr:1129-5,fakebr,machine,fakebr_machine,57,25,13
fakebr:1129,fakebr:1129-6,fakebr,machine,fakebr_machine,32,15,10
fakebr:1129,fakebr:1129-7,fakebr,machine,fakebr_machine,21,15,7
fakebr:1129,fakebr:1129-8,fakebr,machine,fakebr_machine,10,4,3
fakebr:1129,fakebr:1129-9,fakebr,machine,fakebr_machine,38,26,12
fakebr:1129,fakebr:1129-10,fakebr,machine,fakebr_machine,22,5,4
fakebr:1129,fakebr:1129-11,fakebr,machine,fakebr_machine,10,4,4
fakebr:1129,fakebr:1129-12,fakebr,machine,fakebr_machine,7,2,2
fakebr:1129,fakebr:1129-13,fakebr,machine,fakebr_machine,15,6,5
fakebr:1129,fakebr:1129-14,fakebr,machine,fakebr_machine,10,4,4
fakebr:1129,fakebr:1129-15,fakebr,machine,fakebr_machine,7,2,2
fakebr:1129,fakebr:1129-16,fakebr,machine,fakebr_machine,17,6,5
fakebr:1129,fakebr:1129-17,fakebr,machine,fakebr_machine,14,2,2
fakebr:1129,fakebr:1129-18,fakebr,machine,fakebr_machine,22,12,6
fakebr:1129,fakebr:1129-19,fakebr,machine,fakebr_machine,18,5,4
fakebr:1129,fakebr:1129-20,fakebr,machine,fakebr_machine,8,2,2
fakebr:1129,fakebr:1129-21,fakebr,machine,fakebr_machine,10,9,7
fakebr:1129,fakebr:1129-22,fakebr,machine,fakebr_machine,28,14,9
fakebr:1129,fakebr:1129-23,fakebr,machine,fakebr_machine,13,10,7
fakebr:1129,fakebr:1129-24,fakebr,machine,fakebr_machine,31,10,6
fakebr:1129,fakebr:1129-25,fakebr,machine,fakebr_machine,4,2,2
fakebr:1129,fakebr:1129-26,fakebr,machine,fakebr_machine,6,0,0
fakebr:1129,fakebr:1129-27,fakebr,machine,fakebr_machine,34,16,11
fakebr:1129,fakebr:1129-28,fakebr,machine,fakebr_machine,12,3,3
fakebr:1129,fakebr:1129-29,fakebr,machine,fakebr_machine,24,15,11
fakebr:1129,fakebr:1129-30,fakebr,machine,fakebr_machine,3,0,0
fakebr:1129,fakebr:1129-31,fakebr,machine,fakebr_machine,3,0,0
fakebr:1129,fakebr:1129-32,fakebr,machine,fakebr_machine,20,11,7
fakebr:1129,fakebr:1129-33,fakebr,machine,fakebr_machine,28,16,9
fakebr:1129,fakebr:1129-34,fakebr,machine,fakebr_machine,3,0,0
fakebr:1129,fakebr:1129-35,fakebr,machine,fakebr_machine,8,2,2
fakebr:1129,fakebr:1129-36,fakebr,machine,fakebr_machine,18,8,6
fakebr:1129,fakebr:1129-37,fakebr,machine,fakebr_machine,10,3,3
fakebr:1129,fakebr:1129-38,fakebr,machine,fakebr_machine,18,4,3
fakebr:1129,fakebr:1129-39,fakebr,machine,fakebr_machine,6,2,2
fakebr:1129,fakebr:1129-40,fakebr,machine,fakebr_machine,4,0,0
fakebr:1129,fakebr:1129-41,fakebr,machine,fakebr_machine,30,16,7
fakebr:1129,fakebr:1129-42,fakebr,machine,fakebr_machine,13,7,6
fakebr:1129,fakebr:1129-43,fakebr,machine,fakebr_machine,4,0,0
fakebr:1129,fakebr:1129-44,fakebr,machine,fakebr_machine,3,0,0
fakebr:1129,fakebr:1129-45,fakebr,machine,fakebr_machine,16,4,3
fakebr:1129,fakebr:1129-46,fakebr,machine,fakebr_machine,11,2,2
fakebr:1129,fakebr:1129-47,fakebr,machine,fakebr_machine,24,12,7
fakebr:1129,fakebr:1129-48,fakebr,machine,fakebr_machine,11,5,3
fakebr:1129,fakebr:1129-49,fakebr,machine,fakebr_machine,25,9,6
fakebr:1129,fakebr:1129-50,fakebr,machine,fakebr_machine,18,6,5
fakebr:1129,fakebr:1129-51,fakebr,machine,fakebr_machine,25,14,9
fakebr:1129,fakebr:1129-52,fakebr,machine,fakebr_machine,7,0,0
fakebr:1129,fakebr:1129-53,fakebr,machine,fakebr_machine,25,9,6
fakebr:1129,fakebr:1129-54,fakebr,machine,fakebr_machine,8,4,4
fakebr:1129,fakebr:1129-55,fakebr,machine,fakebr_machine,6,0,0
fakebr:1129,fakebr:1129-56,fakebr,machine,fakebr_machine,8,3,2
fakebr:1129,fakebr:1129-57,fakebr,machine,fakebr_machine,9,2,2
fakebr:1129,fakebr:1129-58,fakebr,machine,fakebr_machine,7,0,0
fakebr:1129,fakebr:1129-59,fakebr,machine,fakebr_machine,15,9,7
fakebr:2623,fakebr:2623-1,fakebr,human,fakebr_human,16,7,5
fakebr:2623,fakebr:2623-2,fakebr,human,fakebr_human,5,0,0
fakebr:2623,fakebr:2623-3,fakebr,human,fakebr_human,11,0,0
fakebr:2623,fakebr:2623-4,fakebr,human,fakebr_human,25,16,11
fakebr:2623,fakebr:2623-5,fakebr,human,fakebr_human,27,7,5
fakebr:2623,fakebr:2623-6,fakebr,human,fakebr_human,36,14,9
fakebr:2623,fakebr:2623-7,fakebr,human,fakebr_human,36,13,9
fakebr:2623,fakebr:2623-8,fakebr,human,fakebr_human,9,4,3
fakebr:2623,fakebr:2623-9,fakebr,human,fakebr_human,23,8,6
fakebr:2623,fakebr:2623-10,fakebr,human,fakebr_human,25,8,5
fakebr:2623,fakebr:2623-11,fakebr,human,fakebr_human,16,2,2
fakebr:2623,fakebr:2623-1,fakebr,machine,fakebr_machine,5,2,2
fakebr:2623,fakebr:2623-2,fakebr,machine,fakebr_machine,18,10,8
fakebr:2623,fakebr:2623-3,fakebr,machine,fakebr_machine,19,8,7
fakebr:2623,fakebr:2623-4,fakebr,machine,fakebr_machine,43,18,11
fakebr:2623,fakebr:2623-5,fakebr,machine,fakebr_machine,28,10,7
fakebr:2623,fakebr:2623-6,fakebr,machine,fakebr_machine,40,15,9
fakebr:2623,fakebr:2623-7,fakebr,machine,fakebr_machine,28,9,5
fakebr:2623,fakebr:2623-8,fakebr,machine,fakebr_machine,17,4,4
fakebr:2623,fakebr:2623-9,fakebr,machine,fakebr_machine,28,11,9
fakebr:2623,fakebr:2623-10,fakebr,machine,fakebr_machine,26,11,7
fakebr:2623,fakebr:2623-11,fakebr,machine,fakebr_machine,28,11,8
fakebr:2623,fakebr:2623-12,fakebr,machine,fakebr_machine,39,12,8
fakebr:2623,fakebr:2623-13,fakebr,machine,fakebr_machine,19,9,6
fakebr:2623,fakebr:2623-14,fakebr,machine,fakebr_machine,26,12,7
fakebr:2623,fakebr:2623-15,fakebr,machine,fakebr_machine,29,8,6
fakebr:2623,fakebr:2623-16,fakebr,machine,fakebr_machine,19,13,9
fakebr:2623,fakebr:2623-17,fakebr,machine,fakebr_machine,13,4,3
fakebr:2623,fakebr:2623-18,fakebr,machine,fakebr_machine,11,2,2
fakebr:2623,fakebr:2623-19,fakebr,machine,fakebr_machine,15,6,5
fakebr:2623,fakebr:2623-20,fakebr,machine,fakebr_machine,12,2,2
fakebr:2623,fakebr:2623-21,fakebr,machine,fakebr_machine,21,4,3
fakebr:2623,fakebr:2623-22,fakebr,machine,fakebr_machine,13,7,5
fakebr:2623,fakebr:2623-23,fakebr,machine,fakebr_machine,27,14,8
fakebr:2623,fakebr:2623-24,fakebr,machine,fakebr_machine,14,3,3
fakebr:2623,fakebr:2623-25,fakebr,machine,fakebr_machine,17,8,5
fakebr:2623,fakebr:2623-26,fakebr,machine,fakebr_machine,31,14,9
fakebr:2623,fakebr:2623-27,fakebr,machine,fakebr_machine,20,6,5
fakebr:2623,fakebr:2623-28,fakebr,machine,fakebr_machine,15,5,4
fakebr:2623,fakebr:2623-29,fakebr,machine,fakebr_machine,33,15,11
fakebr:3020,fakebr:3020-1,fakebr,human,fakebr_human,5,0,0
fakebr:3020,fakebr:3020-2,fakebr,human,fakebr_human,14,7,6
fakebr:3020,fakebr:3020-3,fakebr,human,fakebr_human,33,10,5
fakebr:3020,fakebr:3020-4,fakebr,human,fakebr_human,16,5,5
fakebr:3020,fakebr:3020-5,fakebr,human,fakebr_human,20,4,4
fakebr:3020,fakebr:3020-6,fakebr,human,fakebr_human,21,4,4
fakebr:3020,fakebr:3020-7,fakebr,human,fakebr_human,23,7,5
fakebr:3020,fakebr:3020-1,fakebr,machine,fakebr_machine,15,6,4
fakebr:3020,fakebr:3020-2,fakebr,machine,fakebr_machine,12,5,3
fakebr:3020,fakebr:3020-3,fakebr,machine,fakebr_machine,19,5,4
fakebr:3020,fakebr:3020-4,fakebr,machine,fakebr_machine,38,11,6
fakebr:3020,fakebr:3020-5,fakebr,machine,fakebr_machine,41,17,11
fakebr:3020,fakebr:3020-6,fakebr,machine,fakebr_machine,53,24,13
fakebr:3020,fakebr:3020-7,fakebr,machine,fakebr_machine,25,10,6
fakebr:3020,fakebr:3020-8,fakebr,machine,fakebr_machine,34,14,8
fakebr:3020,fakebr:3020-9,fakebr,machine,fakebr_machine,26,10,6
fakebr:3020,fakebr:3020-10,fakebr,machine,fakebr_machine,38,17,10
fakebr:3020,fakebr:3020-11,fakebr,machine,fakebr_machine,39,15,10
fakebr:3020,fakebr:3020-12,fakebr,machine,fakebr_machine,30,14,8
fakebr:3020,fakebr:3020-13,fakebr,machine,fakebr_machine,32,11,6
fakebr:3020,fakebr:3020-14,fakebr,machine,fakebr_machine,25,15,5
fakebr:3020,fakebr:3020-15,fakebr,machine,fakebr_machine,19,4,2
fakebr:3020,fakebr:3020-16,fakebr,machine,fakebr_machine,32,14,8
fakebr:3020,fakebr:3020-17,fakebr,machine,fakebr_machine,26,8,6
fakebr:3041,fakebr:3041-1,fakebr,human,fakebr_human,11,2,2
fakebr:3041,fakebr:3041-2,fakebr,human,fakebr_human,5,2,2
fakebr:3041,fakebr:3041-3,fakebr,human,fakebr_human,30,10,5
fakebr:3041,fakebr:3041-4,fakebr,human,fakebr_human,36,14,7
fakebr:3041,fakebr:3041-5,fakebr,human,fakebr_human,5,0,0
fakebr:3041,fakebr:3041-6,fakebr,human,fakebr_human,36,18,11
fakebr:3041,fakebr:3041-7,fakebr,human,fakebr_human,13,4,4
fakebr:3041,fakebr:3041-8,fakebr,human,fakebr_human,45,18,9
fakebr:3041,fakebr:3041-9,fakebr,human,fakebr_human,19,7,7
fakebr:3041,fakebr:3041-1,fakebr,machine,fakebr_machine,9,3,3
fakebr:3041,fakebr:3041-2,fakebr,machine,fakebr_machine,16,7,5
fakebr:3041,fakebr:3041-3,fakebr,machine,fakebr_machine,37,17,9
fakebr:3041,fakebr:3041-4,fakebr,machine,fakebr_machine,56,24,11
fakebr:3041,fakebr:3041-5,fakebr,machine,fakebr_machine,25,15,10
fakebr:3041,fakebr:3041-6,fakebr,machine,fakebr_machine,27,10,6
fakebr:3041,fakebr:3041-7,fakebr,machine,fakebr_machine,38,20,12
fakebr:3041,fakebr:3041-8,fakebr,machine,fakebr_machine,27,10,8
fakebr:3041,fakebr:3041-9,fakebr,machine,fakebr_machine,14,5,5
fakebr:3041,fakebr:3041-10,fakebr,machine,fakebr_machine,27,12,9
fakebr:3041,fakebr:3041-11,fakebr,machine,fakebr_machine,23,6,4
fakebr:3041,fakebr:3041-12,fakebr,machine,fakebr_machine,3,0,0
fakebr:3041,fakebr:3041-13,fakebr,machine,fakebr_machine,11,2,2
fakebr:3041,fakebr:3041-14,fakebr,machine,fakebr_machine,21,6,4
fakebr:3041,fakebr:3041-15,fakebr,machine,fakebr_machine,8,0,0
fakebr:3041,fakebr:3041-16,fakebr,machine,fakebr_machine,12,3,2
fakebr:3041,fakebr:3041-17,fakebr,machine,fakebr_machine,25,11,8
fakebr:3041,fakebr:3041-18,fakebr,machine,fakebr_machine,25,12,6
fakebr:3041,fakebr:3041-19,fakebr,machine,fakebr_machine,16,6,6
fakebr:3041,fakebr:3041-20,fakebr,machine,fakebr_machine,3,0,0
fakebr:3041,fakebr:3041-21,fakebr,machine,fakebr_machine,28,11,4
fakebr:3041,fakebr:3041-22,fakebr,machine,fakebr_machine,20,8,6
fakebr:3041,fakebr:3041-23,fakebr,machine,fakebr_machine,36,21,11
fakebr:3041,fakebr:3041-24,fakebr,machine,fakebr_machine,22,6,6
fakebr:3041,fakebr:3041-25,fakebr,machine,fakebr_machine,36,12,7
fakebr:421,fakebr:421-1,fakebr,human,fakebr_human,18,6,3
fakebr:421,fakebr:421-2,fakebr,human,fakebr_human,7,3,3
fakebr:421,fakebr:421-3,fakebr,human,fakebr_human,27,2,2
fakebr:421,fakebr:421-4,fakebr,human,fakebr_human,9,2,2
fakebr:421,fakebr:421-5,fakebr,human,fakebr_human,18,2,2
fakebr:421,fakebr:421-6,fakebr,human,fakebr_human,21,4,3
fakebr:421,fakebr:421-7,fakebr,human,fakebr_human,24,10,5
fakebr:421,fakebr:421-8,fakebr,human,fakebr_human,25,7,4
fakebr:421,fakebr:421-9,fakebr,human,fakebr_human,23,12,8
fakebr:421,fakebr:421-10,fakebr,human,fakebr_human,28,17,8
fakebr:421,fakebr:421-11,fakebr,human,fakebr_human,25,9,5
fakebr:421,fakebr:421-12,fakebr,human,fakebr_human,11,4,3
fakebr:421,fakebr:421-1,fakebr,machine,fakebr_machine,2,0,0
fakebr:421,fakebr:421-2,fakebr,machine,fakebr_machine,13,2,2
fakebr:421,fakebr:421-3,fakebr,machine,fakebr_machine,50,19,12
fakebr:421,fakebr:421-4,fakebr,machine,fakebr_machine,25,8,7
fakebr:421,fakebr:421-5,fakebr,machine,fakebr_machine,25,17,10
fakebr:421,fakebr:421-6,fakebr,machine,fakebr_machine,30,17,11
fakebr:421,fakebr:421-7,fakebr,machine,fakebr_machine,37,18,9
fakebr:421,fakebr:421-8,fakebr,machine,fakebr_machine,30,13,8
fakebr:421,fakebr:421-9,fakebr,machine,fakebr_machine,44,23,14
fakebr:421,fakebr:421-10,fakebr,machine,fakebr_machine,22,11,8
fakebr:421,fakebr:421-11,fakebr,machine,fakebr_machine,28,11,8
fakebr:421,fakebr:421-12,fakebr,machine,fakebr_machine,14,2,2
fakebr:421,fakebr:421-13,fakebr,machine,fakebr_machine,10,4,4
fakebr:421,fakebr:421-14,fakebr,machine,fakebr_machine,45,16,12
fakebr:421,fakebr:421-15,fakebr,machine,fakebr_machine,14,7,5
fakebr:421,fakebr:421-16,fakebr,machine,fakebr_machine,45,19,9
fakebr:421,fakebr:421-17,fakebr,machine,fakebr_machine,13,5,4
fakebr:421,fakebr:421-18,fakebr,machine,fakebr_machine,29,10,7
fakebr:421,fakebr:421-19,fakebr,machine,fakebr_machine,17,5,4
fakebr:421,fakebr:421-20,fakebr,machine,fakebr_machine,40,17,9
fakebr:421,fakebr:421-21,fakebr,machine,fakebr_machine,14,7,5
fakebr:421,fakebr:421-22,fakebr,machine,fakebr_machine,8,2,2
fakebr:421,fakebr:421-23,fakebr,machine,fakebr_machine,8,2,2
fakebr:458,fakebr:458-1,fakebr,human,fakebr_human,6,2,2
fakebr:458,fakebr:458-2,fakebr,human,fakebr_human,11,2,2
fakebr:458,fakebr:458-3,fakebr,human,fakebr_human,32,10,6
fakebr:458,fakebr:458-4,fakebr,human,fakebr_human,30,6,4
fakebr:458,fakebr:458-5,fakebr,human,fakebr_human,40,12,8
fakebr:458,fakebr:458-6,fakebr,human,fakebr_human,20,5,3
fakebr:458,fakebr:458-7,fakebr,human,fakebr_human,32,14,6
fakebr:458,fakebr:458-8,fakebr,human,fakebr_human,16,6,4
fakebr:458,fakebr:458-9,fakebr,human,fakebr_human,30,11,7
fakebr:458,fakebr:458-10,fakebr,human,fakebr_human,4,2,2
fakebr:458,fakebr:458-11,fakebr,human,fakebr_human,13,4,4
fakebr:458,fakebr:458-12,fakebr,human,fakebr_human,27,6,5
fakebr:458,fakebr:458-13,fakebr,human,fakebr_human,21,9,5
fakebr:458,fakebr:458-14,fakebr,human,fakebr_human,36,14,10
fakebr:458,fakebr:458-15,fakebr,human,fakebr_human,50,19,10
fakebr:458,fakebr:458-1,fakebr,machine,fakebr_machine,2,0,0
fakebr:458,fakebr:458-2,fakebr,machine,fakebr_machine,17,8,5
fakebr:458,fakebr:458-3,fakebr,machine,fakebr_machine,6,0,0
fakebr:458,fakebr:458-4,fakebr,machine,fakebr_machine,28,9,7
fakebr:458,fakebr:458-5,fakebr,machine,fakebr_machine,26,10,7
fakebr:458,fakebr:458-6,fakebr,machine,fakebr_machine,23,8,6
fakebr:458,fakebr:458-7,fakebr,machine,fakebr_machine,14,5,5
fakebr:458,fakebr:458-8,fakebr,machine,fakebr_machine,20,16,8
fakebr:458,fakebr:458-9,fakebr,machine,fakebr_machine,4,0,0
fakebr:458,fakebr:458-10,fakebr,machine,fakebr_machine,39,11,8
fakebr:458,fakebr:458-11,fakebr,machine,fakebr_machine,16,8,5
fakebr:458,fakebr:458-12,fakebr,machine,fakebr_machine,21,7,6
fakebr:458,fakebr:458-13,fakebr,machine,fakebr_machine,12,2,2
fakebr:458,fakebr:458-14,fakebr,machine,fakebr_machine,17,4,3
fakebr:458,fakebr:458-15,fakebr,machine,fakebr_machine,13,4,3
fakebr:458,fakebr:458-16,fakebr,machine,fakebr_machine,8,2,2
fakebr:458,fakebr:458-17,fakebr,machine,fakebr_machine,15,2,2
fakebr:458,fakebr:458-18,fakebr,machine,fakebr_machine,21,11,7
fakebr:458,fakebr:458-19,fakebr,machine,fakebr_machine,8,2,2
fakebr:458,fakebr:458-20,fakebr,machine,fakebr_machine,9,2,2
fakebr:458,fakebr:458-21,fakebr,machine,fakebr_machine,7,0,0
fakebr:573,fakebr:573-1,fakebr,human,fakebr_human,9,3,3
fakebr:573,fakebr:573-2,fakebr,human,fakebr_human,29,6,4
fakebr:573,fakebr:573-3,fakebr,human,fakebr_human,32,14,9
fakebr:573,fakebr:573-4,fakebr,human,fakebr_human,30,11,4
fakebr:573,fakebr:573-5,fakebr,human,fakebr_human,43,30,17
fakebr:573,fakebr:573-6,fakebr,human,fakebr_human,12,2,2
fakebr:573,fakebr:573-7,fakebr,human,fakebr_human,17,6,5
fakebr:573,fakebr:573-8,fakebr,human,fakebr_human,43,19,11
fakebr:573,fakebr:573-9,fakebr,human,fakebr_human,25,9,7
fakebr:573,fakebr:573-10,fakebr,human,fakebr_human,5,2,2
fakebr:573,fakebr:573-11,fakebr,human,fakebr_human,8,2,2
fakebr:573,fakebr:573-12,fakebr,human,fakebr_human,22,9,6
fakebr:573,fakebr:573-1,fakebr,machine,fakebr_machine,2,0,0
fakebr:573,fakebr:573-2,fakebr,machine,fakebr_machine,26,11,6
fakebr:573,fakebr:573-3,fakebr,machine,fakebr_machine,49,12,6
fakebr:573,fakebr:573-4,fakebr,machine,fakebr_machine,44,20,13
fakebr:573,fakebr:573-5,fakebr,machine,fakebr_machine,25,10,8
fakebr:573,fakebr:573-6,fakebr,machine,fakebr_machine,39,24,15
fakebr:573,fakebr:573-7,fakebr,machine,fakebr_machine,64,23,8
fakebr:573,fakebr:573-8,fakebr,machine,fakebr_machine,42,21,12
fakebr:573,fakebr:573-9,fakebr,machine,fakebr_machine,30,11,5
fakebr:573,fakebr:573-10,fakebr,machine,fakebr_machine,27,15,9
fakebr:573,fakebr:573-11,fakebr,machine,fakebr_machine,16,4,4
fakebr:573,fakebr:573-12,fakebr,machine,fakebr_machine,28,10,6
fakebr:573,fakebr:573-13,fakebr,machine,fakebr_machine,42,14,9
fakebr:573,fakebr:573-14,fakebr,machine,fakebr_machine,25,4,4
fakebr:573,fakebr:573-15,fakebr,machine,fakebr_machine,26,14,8
fakebr:573,fakebr:573-16,fakebr,machine,fakebr_machine,11,3,3
fakebr:573,fakebr:573-17,fakebr,machine,fakebr_machine,39,14,10
fakebr:573,fakebr:573-18,fakebr,machine,fakebr_machine,38,16,10
fakebr:573,fakebr:573-19,fakebr,machine,fakebr_machine,41,12,9
fakebr:573,fakebr:573-20,fakebr,machine,fakebr_machine,22,15,7
